ID	Tweet	Affect Dimension	Intensity Score
2018-Es-03383	Tomando birras porque por un tiempo muy largo no voy a poder #Tristeza 😖🍺	fear	0.229
2018-Es-05782	Mi pasado,un horror	fear	0.625
2018-Es-06635	@Marionshy Y que seria ser viejo? 😅 #susto jajajas	fear	0.479
2018-Es-01680	"No le puedes decir a los chilenos que va a haber gratuidad y dar la sorpresa que es 60%" @marcoporchile en #ElInformante #PresidenteMarco	fear	0.396
2018-Es-00667	Ya me entró ansiedad y ganas de llorar porque me acaba de caer la cuenta de el poco espacio y falta de privacidad que tendré...	fear	0.929
2018-Es-04172	Tengo tremendas ganas de salir a caminar ahora pa sacarme un poco la decepción y el enojo y pensar bien q voy a hacer	fear	0.479
2018-Es-04804	Y ahora fui a verlo y no esta roto 	fear	0.348
2018-Es-04084	Cuando se vayan a montar en el carro no activen la alarma a distancia, hacerlo lo más cerca posible siempre viendo hacia todos lados.	fear	0.438
2018-Es-06895	😍😍😍😍😍 Hay Diossssssss... me va a enloquecer!!!!!!	fear	0.250
2018-Es-06564	Hoy comi como 🐷 y ya me dio hambre otra vez 	fear	0.146
2018-Es-03880	Claro que el año pasado invitaron al actor que hacía de Renly. Esa sí que hubiese sido una sorpresa, un Renly resucitado en la temporada 6	fear	0.304
2018-Es-02793	@viridianaHls Yo lo patrocinó :v aquí también hace un calor horrible! Ya extraño el invierno y la nieve 😭	fear	0.313
2018-Es-02628	Mi mayor problema es que no puedo estar enfadado. Siempre termino perdonando a las personas, incluso cuando no lo merecen.😚	fear	0.396
2018-Es-01570	cuando le erras a las teclas...#Rabia #Traición #Histeriquismo	fear	0.521
2018-Es-00951	De nuevo Lunes  12:00 am 😥	fear	0.208
2018-Es-04852	Defensa de #OllantaHumala dijo que fiscal señala "las niñas generan peligro". Parece que no se entero de los millóncitos de esas niñas.	fear	0.457
2018-Es-03715	@la_iguanatv mariguanita, cuando te llegue la ley no te pongas a llorar como una marica. Se te nota la cara de pargo.	fear	0.391
2018-Es-04644	Sii "MI CRUSH" fuera un poco mas seguro de si mismo y no tan desconfiado waaa lo haría feliz y fuera un beta bn... Debate llevar chamito...	fear	0.354
2018-Es-04010	Estoy tan ansiosa que mis uñas desaparecieron jaaaaj	fear	0.604
2018-Es-01104	#PereiraEnVivo.   A esta hora congestión en la vía Pereira Santa Rosa por causa del trágico accidente de tránsito que dejó una mujer muerta.	fear	0.583
2018-Es-02346	qué depresión ver todos los vídeos de las chicas que abrazaron hoy a los chicos, YO QUIERO	fear	0.646
2018-Es-05252	Espero q después d los #atentadosenbcn, nuestro #pudor a #manifestarnos para #defender nuestros #derechos, no se convierta en 	fear	0.563
2018-Es-02963	@SoyNovioDeTodas @MayraJiraaSCF Querer darte una sorpresa y que salga mal 😂	fear	0.396
2018-Es-03112	@YoSoyAlii @Cristian20166 @cachoo01 @DjMaRiiO_90 @MIAREsproject Es que no me gusta faltar pero es que me pone muy nervioso:(	fear	0.833
2018-Es-05783	No hay nada mejor, que se salga de su fiesta, e ir hasta tú casa, sólo para calmar tú enojo😍😍	fear	0.354
2018-Es-02236	Segunda vez que sueño con la misma persona, esto se está complicando 	fear	0.542
2018-Es-06352	Que nunca nadie lea las conversaciones con juli, vería lo tremenda gila que soy jajajaj	fear	0.250
2018-Es-06919	Terminé la segunda temporada de @MerliTV3 . Ansiosa espero la tercera ♡♡ @davidsolans96 @AlbertBaro3	fear	0.292
2018-Es-01447	@javo_naranja18 Nombre, con esos 2 tenemos. Lo de Mora no es tan grave y confío en que caute despierte esta temporada	fear	0.563
2018-Es-06331	weonnn, weooooon, WEOOOOOOOOOOOOOOOOOON EL DIECIOCHO YA PASÓ 	fear	0.425
2018-Es-00070	@Conigagliardi8 Soy tu pesadilla perdón ajjajaajja	fear	0.250
2018-Es-00892	Que pena siento por esa gente que es tan celosa que a la pareja no la deja tener ni amistades nada que mierda vivir con esa desconfianza	fear	0.480
2018-Es-04957	me siento muy frustrado conmigo mismo: me siento ansioso	fear	0.750
2018-Es-06658	Eres azúcar amargo , delirio y pecado✨	fear	0.250
2018-Es-06935	Ese tema de que Leo Castro está ansioso y por eso no marca ni por error ya no se lo traga ni tu Abuela; El nivel es PERVERSO!!	fear	0.630
2018-Es-06835	¿Por qué no calculan clases en mi escuela? No hice la exposición 	fear	0.479
2018-Es-06098	Anotación mental a compartir: Tu hija de 3 años SI puede escaparse con tu vehículo si dejas las llaves puestas 	fear	0.541
2018-Es-04245	@Majunezd horrible. Por eso un punto intermedio es la excusa que se sabe excusa como la de "estoy con alguien".	fear	0.489
2018-Es-01544	@delegacionMH @XochitlGalvez están asaltando a los autos en la colonia daniel garza !!!!! Urge vigilancia 😱😱😱	fear	0.917
2018-Es-05529	Alarma lista para mañana temprano pues	fear	0.271
2018-Es-06878	@DavidChoro Y mira que para que te espanten a ti.... 😈 	fear	0.417
2018-Es-03190	@AngeldebritoOk @laufer4 Estoy ansiosa!😀	fear	0.717
2018-Es-06642	Que perra del orto no para mas de torear	fear	0.304
2018-Es-01921	tremenda siesta jajajajajajaja me voy a la mierda siempre me despierto a cualquier hora	fear	0.188
2018-Es-01493	Terrible velero están haciend	fear	0.500
2018-Es-02440	Qué sorpresa, no puedo dormir. ☺	fear	0.521
2018-Es-04428	@ElectrikalStorm @pilimbergo Jajaja 	fear	0.167
2018-Es-05189	me voy a morir sin saber por qué @. y @.. y @... me dieron block y los espantaré cada noche hasta que se arrepientan	fear	0.625
2018-Es-06236	@manuelrosalesg Verdad ? Te creemos ? Tu huiste como lo q eres un traidor y cobarde, después negociaste tu salida con esas ratas del  Psuv	fear	0.500
2018-Es-05967	O la gente confía demasiado fácil en otra gente o yo soy súper desconfiada. Me tiro por la segunda	fear	0.583
2018-Es-05985	¿Sabéis el pulpo de buscando a Dory? ¿Recordáid que le faltaba un tentáculo y que vivía totalmente amargado y resentido?	fear	0.391
2018-Es-06295	Me desperté y estaba la ventana abierta. 	fear	0.436
2018-Es-06567	#NowPlaying No me importa [cBH] - Thony y su Orq. Peligro	fear	0.438
2018-Es-06883	Ganas de decirte lo que me pasa con vos no me faltan  Pero AY QUE COBARDE QUE SOY	fear	0.667
2018-Es-04251	Que desasosiego es enfrentarse a cosas tan difíciles.	fear	0.729
2018-Es-06499	#SiMeMatan por decir lo que pienso, por ser sensible a al dolor humano, por luchar por mis ideales, por críticas al mal gobierno y #Enojada	fear	0.604
2018-Es-03541	ahora vamos a rendir matemática  tengo 	fear	0.500
2018-Es-04976	Se antes pensaba que eras tremendo pelotudo pero por lo poco que te conozco sos muy piola, espero conocerte mejor	fear	0.354
2018-Es-01830	@de_sofiiaa Puto* Hubiese peleado con luna x maxi 😂😂😂	fear	0.313
2018-Es-02671	#temblor acaba de temblar durísimo en la zona de la Florida Caracas 	fear	0.966
2018-Es-02665	Será q me pongo a estudiar ahora como tremenda fraca?	fear	0.302
2018-Es-06900	Que imaginación la mía cuando estoy celosa o preocupada	fear	0.521
2018-Es-04954	empezaba a sonar una alarma corte sirena y tenia que llamar a mi oncologo a las 5 de la mañana para que me diga como desactivarla 🤔	fear	0.542
2018-Es-02281	@BullDeMielda "Sabes que no me ha bajado la regla, eso me tiene preocupada" me dijo.	fear	0.750
2018-Es-00022	Todavía sigo perdido en el desierto de tu cobardía	fear	0.522
2018-Es-02955	Porque demoran en Venirme a buscar?😠😠😅	fear	0.417
2018-Es-00732	@AzulRosito Ya lose,pero es tan lindo,y encima negrito,voy a llorar 😢	fear	0.333
2018-Es-05929	Hoy me sentí como mi ídolo, si como Julio César Chavez Jr. En su pelea con el Canelo.	fear	0.292
2018-Es-04959	"Mi abuelo es un peligro" en HBO2!! De nada.	fear	0.271
2018-Es-03737	Sufro de insomnio provocado por la estupida guardia	fear	0.500
2018-Es-02949	@Noedglez1 Cualquiera diría que Noelia está enfadada conmigo, pero no, en realidad está enfada conmigo y ya	fear	0.438
2018-Es-02200	「@Rodolphustty」 «momento entendió que quería batirse en duelo con ella. Frunció el ceño al ver sus gestos mirando al cielo apuntando con la»	fear	0.500
2018-Es-05172	—da un pisotón en el suelo y coloca los brazos en jarra, todo ofendido—. ¡Oe! ¡Oxigenada!	fear	0.479
2018-Es-03659	@revistaproceso Ya me dio desconfianza el nuevo túnel en Acapulco!	fear	0.625
2018-Es-01027	No tengo wifi y quiero ver la peli de death note por netflix pero tengo miedo de quedarme sin credito 	fear	0.729
2018-Es-01086	No he dormido en toda la semana, pero igual yo me voy a vacilar mi fin de semana a mil.🤙	fear	0.125
2018-Es-05024	Estoy tan ansiosa por la 7ma temporada de Game of Throne que ya me siento una Targaryen.	fear	0.458
2018-Es-04831	@ToadAmarillo Todas las partidas de worlds y trasnochado a clases 😢	fear	0.500
2018-Es-00296	Hace dos días no tenía ni idea de qué era Castlevania y hoy estoy enfadada porque solo hay 4 capítulos de mierda.	fear	0.354
2018-Es-06489	Es la primera vez que me pongo de nerviosa así jajj	fear	0.583
2018-Es-06674	No han sacado nada de Banri ni Itaru y me siento muy indignada.	fear	0.542
2018-Es-05695	Llevo 3 o 4 días conectándome poquísimo y veo que lo estáis pasando genial. #Susto	fear	0.481
2018-Es-04417	@pablopecaro @poderAGMX @arnemx @arelibiciteka @banquetalibre @LBallesterosM @ReyPeatonCDMX @Peaton_No A pesar de que mueran ciclistas.	fear	0.424
2018-Es-04502	MI FUTURO DE TUITERA SE ESTÁ VIENDO AMENAZADO CALL 911	fear	0.667
2018-Es-02722	Dime si es verdad, me dijeron que estás cansado #SebastianVillalobos #PDCs #KCAMexico	fear	0.354
2018-Es-03791	Quede de cara cuando apareció donald glover en spiderman ,tremenda felicidad me dio	fear	0.068
2018-Es-01969	Datos @FPCIUDADANA y @GobiernodeChile dicen q delincuencia ha bajado, sin/emb sensación d inseguridad sigue. Gran trabajo d la prensa 	fear	0.565
2018-Es-03632	Debo ser la única persona que en vacaciones se llena de trabajo porque lo elige... acá ya estamos en el sobre, cansada y feliz 🤗☺️	fear	0.250
2018-Es-02156	#PameAlaTarde Moria la tiene ca.....do a Pamela·!  Voy a opinar dice xq me tienen pintada!!! ahora los panelistas le piden opinión. #miedo?	fear	0.604
2018-Es-06444	Un vacío amargo, es lo que siento.	fear	0.625
2018-Es-06078	@pagina12 Entiendo la preocupación familiar pero deberían ser más cuidadosos porque mucha gente se moviliza tras estos pedidos	fear	0.387
2018-Es-02761	Por alguna razón odio que me sigan mujeres que no conozco en instagram. Es como sospechoso, no se, vainas mías	fear	0.583
2018-Es-03012	@_pgl99 @TatianaQuinones Pelea de parejas a otro ladito.	fear	0.396
2018-Es-00824	@FedeFjpuppato No me quejo jajaja pero no levanto ni sospecha así que mucho no va a cambiar	fear	0.292
2018-Es-02883	Tanto que hablaban de poder popular y ahora el desgobierno le tiene terror a la expresion y opinión de pueblo. #ConsultaPopular	fear	0.729
2018-Es-05947	No confundas la velocidad de mi amabilidad y cortesía, con el atropello de tu imaginación	fear	0.375
2018-Es-05243	@tayyjaguarr Es que esto es mucho ya wey nomms por eso pongo esto tipo de cosas 	fear	0.438
2018-Es-06225	al final vamos a terminar viviendo cada uno es su burbuja...con el temor de encontrarte con alguien que es distinto a ti...	fear	0.826
2018-Es-02673	T paso alguna vez?Vi x la puerta d la pieza pasar a alguien x el pasillo. Miro y no hay nadie.  #raro #tepaso   #espanto 	fear	0.896
2018-Es-01000	@Anxi_us Te llevaría, pero está a punto de llover y me da miedo el ambiente eléctrico y me dan paja los mosquitos	fear	0.860
2018-Es-04984	tengo tanta bronca junta q voy a terminar llorando lpm	fear	0.688
2018-Es-00351	Es peligroso acostumbrarse a alguien	fear	0.667
2018-Es-01619	@RocioBattagini Tremendo capitulo jajajaj	fear	0.083
2018-Es-03874	@HmGerardo @examonterrey Ya di la sorpresa ❤️😛	fear	0.208
2018-Es-03933	#HagamosMemoria que el Humedal de la Conejera estuvo amenazado debido a la obra pretendida por familia de Petro.	fear	0.563
2018-Es-02086	@OverDoradoC grande preocupación para docentes de entes territoriales como Bogotá y Barranquilla quienes están sujetos a la CNSC y 915	fear	0.729
2018-Es-04615	@jordievole @jatirado @ManuelBartual Tranquilo! En Valencia hemos visto que la imprenta de @compromis  no tiene #Porno y tiene 	fear	0.354
2018-Es-03960	@Juls555 @donfelixSPM He visto hombres llorar con desesperación y angustia ante una pequeña y fina agujita de jeringa.	fear	0.583
2018-Es-01791	Hoy que estoy ansiosa a la gente le da con  joder🤦🏾‍♀️	fear	0.604
2018-Es-02307	Cada espacio de tu cuerpo es mi desesperación 💑💑	fear	0.417
2018-Es-03554	@clarymaffeis boluda en serio no sabias es como la primer cosa de la q te enterás cuando entras a la secundaria	fear	0.417
2018-Es-00086	@nico_gomes22 Asi que andas nerviosa ehh? Ajajaj	fear	0.354
2018-Es-05347	@jet1403 Clavillazo y su banda de ratas no tienen madre, y Lopez Obrador es un peligro para México? Por favor	fear	0.436
2018-Es-05525	Que susto da porraa	fear	0.896
2018-Es-06818	Ustedes entienden q tenía pelo??? Siento q no soy yo q horror	fear	0.583
2018-Es-03802	Hay tanta timidez en mi cuando se trata de ti.	fear	0.521
2018-Es-04230	Terrible desconaiderada sosss amiga	fear	0.542
2018-Es-05260	@gabyvikz @arcadefire Ahhhhh gracias!	fear	0.104
2018-Es-05559	que ironía que el café sea amargo y te endulce la vida	fear	0.229
2018-Es-00206	Que horror jamás sentirte suficiente	fear	0.771
2018-Es-04654	Ya arranco el vientito ... que dia nos espera ... #miedo ! 🙈🙉	fear	0.813
2018-Es-00409	Ains quiero hacer el reto de los 30 días de Américan Horror Story	fear	0.521
2018-Es-01487	Algien que alguien que me venga a alegrar la vida porque la neta soy bien amargada😂😂	fear	0.435
2018-Es-02809	@JohannVera1 Opino que es bueno opinar hm JAHSKAAHHAJ okno :") estoy bien pinche nerviosa y no se porque	fear	0.646
2018-Es-04932	kihyun perdió el piedra, papel o tijera con wonho y le dio tremendo empujón a hyungwon JASJASJSAJSAJSAJ	fear	0.208
2018-Es-06056	@andremarinpuig @clubleonfc Es playera o periódico de anuncios , horrible pinche trapo	fear	0.333
2018-Es-00185	Que bien me hace hablar con gente que siempre estuvo y está conmigo a pesar de todo 😌👏🏻	fear	0.188
2018-Es-05270	Les juro que los teragrip ultra cachuos del horror forte noche siguen sabiendo a agua sucia.	fear	0.604
2018-Es-00447	@xvrvr ah ya me había asustado hahaha sí es mi superhéroe fav de la canasta básica pero saitama es mi husbando sorry	fear	0.478
