ID	Tweet	Affect Dimension	Intensity Class
2018-Es-00402	@Jhendelyn Que terrible....  Casi se me quebraron los dientes y me da un infarto...  Qué mujer por Dios 😍😍😍	sadness	0: no se infieren niveles de tristeza
2018-Es-05118	Que deprimente todo esto	sadness	3: se infiere un grado alto de tristeza
2018-Es-05459	Pero nose si el se enojo o yo	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01501	Esto es tan doloroso 😭 Ya dejen de sufrir 😭	sadness	3: se infiere un grado alto de tristeza
2018-Es-01677	Más de una hora sentada en oscuro, escuchando cantar a su tortuga mientras ella se duerme	sadness	2: se infiere un grado moderado de tristeza
2018-Es-03747	Me re incómoda esto	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03428	No puedo creer lo de chester, estoy deprimido	sadness	3: se infiere un grado alto de tristeza
2018-Es-03620	A veces no quisiera ser tan serio 😥	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03702	Mañana voy a lo de la colo y quiero ver películas de terror pero no me va a poner pq no le gustan	sadness	0: no se infieren niveles de tristeza
2018-Es-00305	Pero no se puede dejar de amar de la noche a la mañana ... o si? 😭	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01840	No esta @ferlo75 en twitter con el partido de #PeñA???	sadness	0: no se infieren niveles de tristeza
2018-Es-05569	Respeto la libertad de expresión; la defiendo... Lamentable que algunos encuentren divertido mofarse de la muerte de alguien. Quien sea.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06251	@negrabh Qué pasó Eimmy? 🙁	sadness	0: no se infieren niveles de tristeza
2018-Es-02379	"No me va a temblar el dedo" -antonella bernal	sadness	0: no se infieren niveles de tristeza
2018-Es-05024	Estoy tan ansiosa por la 7ma temporada de Game of Throne que ya me siento una Targaryen.	sadness	0: no se infieren niveles de tristeza
2018-Es-02082	Que se hace para que se te peguen 4 hojas en media hr? 	sadness	0: no se infieren niveles de tristeza
2018-Es-05818	Cuando era chiquito queria ser Jimmy Neutron, y ahora voy a estudiar animacion.  ¿Dónde quedaron mis sueños? #nostalgia	sadness	2: se infiere un grado moderado de tristeza
2018-Es-02065	Jajajajajajajajaajjajajaajaj era peligrosa la tecnica	sadness	0: no se infieren niveles de tristeza
2018-Es-06720	Siento que en cualquier momento voy a valer 	sadness	2: se infiere un grado moderado de tristeza
2018-Es-03112	@YoSoyAlii @Cristian20166 @cachoo01 @DjMaRiiO_90 @MIAREsproject Es que no me gusta faltar pero es que me pone muy nervioso:(	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00667	Ya me entró ansiedad y ganas de llorar porque me acaba de caer la cuenta de el poco espacio y falta de privacidad que tendré...	sadness	3: se infiere un grado alto de tristeza
2018-Es-04217	Negro culiadooo, me tenés abandonado en el Paladins, en el LoL, en todo jajajajaja cuando nos juntamos a chupar?	sadness	0: no se infieren niveles de tristeza
2018-Es-06940	@NoticiasVenezue En claro signo de desesperación por verse descubierto el gigantesco fraude cometido a la nación.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01261	Kimberly, si me lee, perdió la apuesta que un día hicimos JAJAJAJAJAJAJAJAJAJA.	sadness	0: no se infieren niveles de tristeza
2018-Es-02759	@FlavioBuccino gorilaje desesperado. chúpenla! VIVA PERÓN, CARAJO! ✌️	sadness	0: no se infieren niveles de tristeza
2018-Es-06589	Te contestara tu estado pero eres tan culon que me eliminaste en una pelea similar👀😂	sadness	0: no se infieren niveles de tristeza
2018-Es-00386	@its_fedra La neta yo me veo igual de feo llorando sea la situacion que sea, así que por eso siempre pregunto JAJAJJAA PERDÓN	sadness	0: no se infieren niveles de tristeza
2018-Es-00129	@guillermochoa Siiiii por favor 🙁	sadness	0: no se infieren niveles de tristeza
2018-Es-00024	La depresión es una enfermedad tan incapacitante como cualquier trastorno orgánico (diábetes, hipertensión, cáncer) y requiere at. médica	sadness	2: se infiere un grado moderado de tristeza
2018-Es-05141	@TAMARA_SUJU Este como que se fumo una lumpia o esta cansado	sadness	0: no se infieren niveles de tristeza
2018-Es-01497	De bobera la piba esta me dejo re preocupado 😟	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06880	@LaCarlangas_ch 😞 qué triste todo	sadness	3: se infiere un grado alto de tristeza
2018-Es-00525	Si hay que ir se va.... a las 20 nos vemos #castellers #xiquetstgn #rabia #orgull	sadness	0: no se infieren niveles de tristeza
2018-Es-00888	@vertvnoticias Bueno a estos le hemos escuchado decir cada cosa... !! Infeliz ...	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00478	Me pongo nerviosa que hace media hora se escuche a la policía, o bomberos, o ambulancia. Agarrame Martaa	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03694	Si mensa, se nota tu desesperación ya todos lo notamos ntp	sadness	0: no se infieren niveles de tristeza
2018-Es-02878	Solo si leo a la velocidad de la luz voy a poder terminar mis trabajos. 	sadness	0: no se infieren niveles de tristeza
2018-Es-03631	@derba75_ Mm pas 	sadness	0: no se infieren niveles de tristeza
2018-Es-00833	@LuuzRobledo Ah listo jajajaja, no me puedo dormir luzzz 	sadness	0: no se infieren niveles de tristeza
2018-Es-00900	@noticiarepretel Peligroso algo sabe guima acuerdese que el hijo es celso	sadness	0: no se infieren niveles de tristeza
2018-Es-01955	la valija podia pesar hasta 23 y pesó 22 con algo, eso es vivir al limite bebé	sadness	0: no se infieren niveles de tristeza
2018-Es-02705	Por 10 minutos pensé que mi perro se perdió o cayó por el balcón... Fueron los peores minutos de mi vida.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-03733	Que aburrido mi dia del amigo!!!	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03452	N-No me dejes sola... ¡E-Está muy o-oscuro! #FlakyBot	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05187	Tengo miedo de hacer matrícula	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02424	Acciones para desmitificar la depresión como tarea pendiente.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06148	A pesar de todo eres el mejor hermano ❣👫	sadness	0: no se infieren niveles de tristeza
2018-Es-01355	Me impresiona todo el amor que me tiene Leia a pesar de que cada 4 días la dejo sola 😭 💔	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00725	Patrona: Seguraaaa.. val🌼: Si ma🙄 Patrona: Mira que te pones intensa cuando estas cansada😂😂😂 val🌼: JAJAJAJAJJA	sadness	0: no se infieren niveles de tristeza
2018-Es-00336	Quiero ver The Last Jedi yaaaa 	sadness	0: no se infieren niveles de tristeza
2018-Es-01755	Adivinen quien tiene médico el lunes que viene y tiene miedo porque la van a pesar 😣	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02503	@juanxiomiguel @Pajaropolitico Así es. Grave error.	sadness	0: no se infieren niveles de tristeza
2018-Es-00145	Caliéntame con besos que yo no me enojo por eso.	sadness	0: no se infieren niveles de tristeza
2018-Es-04239	To super cansada 😴	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05317	me parece bastante incómodo que me guste alguien porque no me gusta que me guste alguien	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00919	@AiNoSenshiYunie @darkzent Que triste que piense asi hombre, sigale hechando caca a los de morena mejor	sadness	2: se infiere un grado moderado de tristeza
2018-Es-01487	Algien que alguien que me venga a alegrar la vida porque la neta soy bien amargada😂😂	sadness	0: no se infieren niveles de tristeza
2018-Es-04181	Amo tanto a mi hermanito a pesar de todo 👫😍💗💗	sadness	0: no se infieren niveles de tristeza
2018-Es-00364	Tienes #insomnio o #depresión post #sismo? Ven a mi casa, te armo un porro. La propuesta es seria.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06728	@BernalCH2 ODIO esa tontera, es igual de cansado 🙄	sadness	0: no se infieren niveles de tristeza
2018-Es-03992	@CaritoAM2 @Miguellcv_17 @LDSAlvaro Totalmente cierto! Hay mucho hincha pesimista por ahí, hay que seguir creyendo #YoCreoEnNacional 💚👋	sadness	0: no se infieren niveles de tristeza
2018-Es-00437	@Miotroyo2parte @amparelampa Solo hay que verle la cara de amargada, gentuza y aborto viviente. Para comprender todo. Asco dais asco !!!!!	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03235	Creo que karol hizo bien en no ir a fans, estoy segura que se iba a sentir incómoda con las preguntas que seguro le harían	sadness	0: no se infieren niveles de tristeza
2018-Es-03167	Terrible día y lo que falta...	sadness	3: se infiere un grado alto de tristeza
2018-Es-05559	que ironía que el café sea amargo y te endulce la vida	sadness	0: no se infieren niveles de tristeza
2018-Es-06295	Me desperté y estaba la ventana abierta. 	sadness	0: no se infieren niveles de tristeza
2018-Es-05948	Ah borrarse del mapa😪 cansado de lo mismo, entero solo en esta vida✌ :(	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04606	@arcasmarc1 @PPopular @_virginiavargas Para qué hablar de derechos humanos, si con insultar basta no crees?	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02307	Cada espacio de tu cuerpo es mi desesperación 💑💑	sadness	0: no se infieren niveles de tristeza
2018-Es-04024	Dormi bue mal fse 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01847	Que lindo saber que hay gente que me quiere por como soy y a pesar de todo seguimos adelante con la amistad..	sadness	0: no se infieren niveles de tristeza
2018-Es-04524	El corazon helado como puede ser? si dentro de mis venas fluye sangre hirviendo.	sadness	0: no se infieren niveles de tristeza
2018-Es-04692	Detesto que la gente que esta deprimida llegue a ponerlo a uno igual o peor.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06443	Es que estoy nerviosa y cuando lo estoy me da por comer, comer, comer y más comer 😢	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01876	No me puedo dormir, no tengo idea como me voy a levantar mañana 😟	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03232	@tom_feliu12 Una fan del DT, que a pesar de los resultados del equipo expresa su amor a usted	sadness	0: no se infieren niveles de tristeza
2018-Es-04097	@SayaTsundere17 saya se me acabo el cafe amargo!!	sadness	0: no se infieren niveles de tristeza
2018-Es-05353	Hoy, a pesar de los reclamos de miles de ciudadanos, el @INEMexico aprobó por unanimidad lineamientos para censurar las redes sociales.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04059	Estoy tan ansiosa con el estreno de Game of Throne que ya me siento una Targaryen.	sadness	0: no se infieren niveles de tristeza
2018-Es-06384	Lamentablemente soy muy sensible y cualquier tonteria me hace daño.	sadness	3: se infiere un grado alto de tristeza
2018-Es-02338	Quiero tener sueño 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01529	Acullá, saya, sayo, sayón, vid, atropello, afligir, aflicción, yute, vitud... ^_^	sadness	0: no se infieren niveles de tristeza
2018-Es-06555	Nunca pensé ser tan especial para alguien 	sadness	0: no se infieren niveles de tristeza
2018-Es-04154	Qué pasa que si no eres alguien conocido no te toman en serio o qué	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04152	El es "Wero" un gatito que vive afuera del Oxxo de la calzada San Pedro, súper tierno, cariñoso y muy noble 	sadness	0: no se infieren niveles de tristeza
2018-Es-00634	-Cuando Ekmarim le gritaba una parte de él se enfurecía pero por otra se le notaba abatido... todos estos meses encerrado y solo +	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02634	@nicoo_ncl Hasta me parecieron más llevaderas las dos primeras, el reboot es lamentable.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02500	@zaurendrunks Cállate señorita venganza	sadness	0: no se infieren niveles de tristeza
2018-Es-01048	really paula chaves es una de las mejores modelos de arg con esa walk? lamentable	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01554	@MiicaaJunior Que ni culo inquieto es😒😂	sadness	0: no se infieren niveles de tristeza
2018-Es-00385	MI HERMANA SE ACABA DE LEVANTAR Y HA EMPEZADO A HABLAR PERO NO HA DICHO NADA EN ESPAÑOL Y ESTABA DORMIDA 	sadness	0: no se infieren niveles de tristeza
2018-Es-01933	Estoy re deprimida hace meses y a nadie le importa, ni siquiera lo notan. Pero yo si me tengo que preocupar por como se sienten los demas	sadness	3: se infiere un grado alto de tristeza
2018-Es-00409	Ains quiero hacer el reto de los 30 días de Américan Horror Story	sadness	0: no se infieren niveles de tristeza
2018-Es-01536	@cintiatrinidiaz Vení que estamos cerca, te juro que no me enojo	sadness	0: no se infieren niveles de tristeza
2018-Es-03593	Y yo aquí, roto, dañado, un poco desesperado	sadness	3: se infiere un grado alto de tristeza
2018-Es-01812	El PERÚ está cansado de tanta Podredumbre Porquería y Kagadas del PresidenteDeLUJO!  No acierta una! Se dispara a los pies! NO AMA AL PERÚ!	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04544	Necesito una película de terror right now	sadness	0: no se infieren niveles de tristeza
2018-Es-02228	Las malas decisiones que se toman cuando uno está aburrido 🙄 @MariaAOlivero	sadness	0: no se infieren niveles de tristeza
2018-Es-00672	@MilagrosLeivaG @RPPNoticias Porqué negó vínculos con apuestas y a pesar de fotos? Porqué oculta si nada teme o debe??	sadness	0: no se infieren niveles de tristeza
2018-Es-06840	Llegué a la conclusión de que la única manera de que se me pase la constante depresión en la que vivo es yéndome a vivir a NYC.	sadness	2: se infiere un grado moderado de tristeza
2018-Es-01931	@LericaMusic @AbrahamMateo Jajajajajajajajsja vaya cultura musical más deprimente	sadness	0: no se infieren niveles de tristeza
2018-Es-05072	@EsttebanGalvan Si vdd? 🙁 quien sabe porqué	sadness	0: no se infieren niveles de tristeza
2018-Es-03858	Mi prima está internada con parto inducido,  Ambar apúrate que tu madrina no da más y quiere conocerte😍😍😍 estoy ansiosa les juro jajaja	sadness	0: no se infieren niveles de tristeza
2018-Es-06714	yo solo quiero dormir 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06051	@TodaPasion @RodolfoDonofrio esta preocupado?	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05291	Ayer estaba hablando con mi tía del insomnio y me dijo que es de familia, TODOS tenemos el mismo problema 	sadness	0: no se infieren niveles de tristeza
2018-Es-06849	Ohhh hasta se me fue el sueño del disgusto 😔	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05450	No lo veo como venganza, es más como justicia poética, espero...	sadness	0: no se infieren niveles de tristeza
2018-Es-06450	Fran se acordo que estaba enojado conmigo 😡	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03193	@milagrosmartell No puedo más enserio tenemosque hablar 😭	sadness	2: se infiere un grado moderado de tristeza
2018-Es-01570	cuando le erras a las teclas...#Rabia #Traición #Histeriquismo	sadness	0: no se infieren niveles de tristeza
2018-Es-06560	@josedli24 Que horror q dientes tan amarillos y q cara tan fea además yo soy más bella q vos	sadness	0: no se infieren niveles de tristeza
2018-Es-06895	😍😍😍😍😍 Hay Diossssssss... me va a enloquecer!!!!!!	sadness	0: no se infieren niveles de tristeza
2018-Es-02895	Casi la 1am y yo con este insomnio 	sadness	0: no se infieren niveles de tristeza
2018-Es-00248	Critíquenme si quieren, ando viendo el final de Teen Wolf 😭	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01096	soy terrible yeta por la chucha por qué nací así	sadness	2: se infiere un grado moderado de tristeza
2018-Es-05130	Ahora cada vez que escuche The Messenger lloraré. Esa canción significó mucho para mí en un momento, ahora bueno, con lo que pasó 😔	sadness	3: se infiere un grado alto de tristeza
2018-Es-06286	@JulianMCespedes Para completar. Ojala no sea grave.	sadness	0: no se infieren niveles de tristeza
2018-Es-01826	Sin tomar un migral cdo me duele la cabeza no se q haría 😥	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06122	No digas que te vas Busquemos un lugar Que no haya nadie Solo haya oscuridad Y besame lento Paremos el tiempo #LocoEnamoradoVideo	sadness	0: no se infieren niveles de tristeza
2018-Es-02582	Llorar la perdida de alguien que todavia sigue vivo.	sadness	3: se infiere un grado alto de tristeza
2018-Es-01582	@TaquitoDeCecina Tiene muchos retuits. 😟	sadness	0: no se infieren niveles de tristeza
2018-Es-05020	Tengo un antojo terrible de cafesito 😢	sadness	0: no se infieren niveles de tristeza
2018-Es-05884	Un aplauso por esas personas que a pesar de estar jodidas, siempre buscan la manera de sacarte una sonrisa	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06424	RT DianaferValle: Ser universitaria te lo defino como estar y tener una depresión,enojo y estrés más grandes que los de Hanna baker litera…	sadness	2: se infiere un grado moderado de tristeza
2018-Es-02327	@arodsol1 TAMBIÉN YOOOOOO, y en mty no hay 	sadness	0: no se infieren niveles de tristeza
2018-Es-04289	@PrincxssGrimes «pesar de su dolor se levanto, me enfrento y asintió, pude notar la rabia en sus ojos, pero lo que mas dolió no fue saber»	sadness	2: se infiere un grado moderado de tristeza
2018-Es-00358	Que bajón me dio ver eso 😭	sadness	3: se infiere un grado alto de tristeza
2018-Es-04572	Tantas cosas por las cuales quejarse y ustedes se quejan de eso, qué hijueputez.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02422	Cuando valga la pena,lo voy a hacer	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05237	@zoidoJI Lo siento de corazón ❤️. Mucha fuerza le envió desde Galicia . 	sadness	2: se infiere un grado moderado de tristeza
2018-Es-02051	Hacia mucho no lloraba gracias 	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06300	No fue broma :( lo preguntó en serio hahahahaha	sadness	0: no se infieren niveles de tristeza
2018-Es-06925	Son las 12:40 am. y ni a esta hora aunque no haya estudiado nada puedo dejar de estar viendo historias y leyendo estados 	sadness	0: no se infieren niveles de tristeza
2018-Es-05077	@Teeo16_ la depresión existe	sadness	3: se infiere un grado alto de tristeza
2018-Es-02970	Me duele la rodilla lpmm espero sea mas que dolor 😥	sadness	2: se infiere un grado moderado de tristeza
2018-Es-00885	Creo que el peor insulto que me han hecho es "gei"  No porque gay sea un insulto, es que lo escribieron tan mal y de paso con tanto odio...	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03991	@Nalgonauta Jajajajajajaja jajaj esa foto debe ser medio desagradable	sadness	0: no se infieren niveles de tristeza
2018-Es-05240	@ObservadBinario Totalmente no. Solamente la planta baja lamentablemente. Más de 12 negocios devastados	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05888	Estaba encontrando el sueño y a alguien le está sonando la alarma del auto odio mi barrio	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02961	@miishelv20 Me hackearon! 😢	sadness	2: se infiere un grado moderado de tristeza
2018-Es-02903	Que aburrido ni se para que tengo whatsaa	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00089	En Venezuela, el tráfico aéreo esta tan peligroso como el terrestre? Ya cayó otra avioneta.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05172	—da un pisotón en el suelo y coloca los brazos en jarra, todo ofendido—. ¡Oe! ¡Oxigenada!	sadness	0: no se infieren niveles de tristeza
2018-Es-06047	@MoyanoAgustin98 Te odio, jajajajaja. Feliz día, el mío es en serio😘😘	sadness	0: no se infieren niveles de tristeza
2018-Es-05522	Tardé más esperando que se calentara la empanada que lo que duró la pelea entre ellos JAJAKJASDFM.	sadness	0: no se infieren niveles de tristeza
2018-Es-06835	¿Por qué no calculan clases en mi escuela? No hice la exposición 	sadness	0: no se infieren niveles de tristeza
2018-Es-02863	@miriwonderland Como en los viejos tiempos #nostalgia	sadness	2: se infiere un grado moderado de tristeza
2018-Es-03634	@los14polichacao Lamentablemente a este gobierno no le importa paren la huelga. Los necesitamos vivos	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06642	Que perra del orto no para mas de torear	sadness	0: no se infieren niveles de tristeza
2018-Es-05561	@etronvar @MikeJoestar Chicos dejen de tomarse un post en joda tan en serio	sadness	0: no se infieren niveles de tristeza
2018-Es-03283	@Macnusxdxd Me metieron algo en el.....   Porq tenia un problema grave: :'v	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02364	#DraCorderoMV muy interesante  el tema. La #Depresion una enfermedad denigrada, poco entendida. Importante la cubre el  #Auge #SaludMental	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00077	ssssta maldita alergia q no se me va 😥	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04932	kihyun perdió el piedra, papel o tijera con wonho y le dio tremendo empujón a hyungwon JASJASJSAJSAJSAJ	sadness	0: no se infieren niveles de tristeza
2018-Es-04510	@Laesebeefe Detesto comer fuera de hora.  😠	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05232	Dlvv, no puedo dormir y en 12:30 hrs tengo un examen 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01698	Cada vez que estoy aburrida me corto el flequillo. Pero tan pelotuda voy a ser? Encima odio como me queda	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01653	Ahora va a poder comerse a las que quiera ya que tan desesperado estaba	sadness	0: no se infieren niveles de tristeza
2018-Es-05137	La canción de "oye mujer" es la cosa más desagradable y corriente que puede existir ugh! No la tolero ...	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06316	Vivir amargado, estresado, impaciente o triste no tiene sentido. No tiene ningún sentido instrumental. Nada se va a lograr en esos estados.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05889	Estoy tan desesperado que le escribiría a alguna fea de Facebook	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06514	Yo solo quiero que sea invierno para que se empareje el color de mis brazos con el resto de mi cuerpo 	sadness	0: no se infieren niveles de tristeza
2018-Es-02143	@MariaSharapova preciosa cómo siempre , pero tu rostro es de preocupación o cansancio ?😞	sadness	0: no se infieren niveles de tristeza
2018-Es-06775	7. Café oscuro. A la sombra parece negro, pero es café xD (Me doy cuenta de que repetí 5 dos veces, lel)	sadness	0: no se infieren niveles de tristeza
2018-Es-03388	Quiero ir a lo del negro pero me gana el cansancio	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03450	che ya se que soy aburrida pero bueno q se le va a hacer	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04455	¿POR QUÉ LA ESCENA DE LILY DISFRAZADA DE BALLENA EN EL APARTAMENTO VACÍO ME HIZO LLORAR TANTO? AHHH	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04796	@bdelamaza Cansado si Alexis cambia o no se club	sadness	0: no se infieren niveles de tristeza
2018-Es-06763	Recordé que un dentista estaba revisando mis dientes, se quitó los guantes e hizo movimientos obscenos con sus dedos en mi boca. 	sadness	0: no se infieren niveles de tristeza
2018-Es-01436	@xBanshee_MS *Unos pitidos estridentes obligan a que una mano en la oscuridad tantee unos abdominales bien definidos. Vaya hacia abajo, >	sadness	0: no se infieren niveles de tristeza
2018-Es-03013	el que se fue de la silla perdió su villa	sadness	0: no se infieren niveles de tristeza
2018-Es-01545	Sigo indignada. Como vamos a usar NEGROOO??? Diablo perdónalos no saben lo que hacen 😂😠👊	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04364	@Hinzulina @niggavm03 Bebe que te he dicho de hablar con gente de color oscuro? Ni la hora se les da, vente.	sadness	0: no se infieren niveles de tristeza
2018-Es-02789	Necesito que alguien me consiga un epicrisis 😟	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00768	@TRADEOSREYSA y yo lo tendre hasta el 29 😥	sadness	0: no se infieren niveles de tristeza
2018-Es-03937	@NanaBlurl Como asturiana postiza estoy: indignada.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04865	@DebRyanShow Son los que valen la pena 😳 #Rayito	sadness	0: no se infieren niveles de tristeza
2018-Es-01045	Ser feliz no es tener una vida perfecta; ser feliz es reconocer que la vida vale la pena, a pesar de las dificultades.	sadness	0: no se infieren niveles de tristeza
2018-Es-01102	Que tristeza prros. 😔	sadness	3: se infiere un grado alto de tristeza
2018-Es-02375	woa extrañar hablar con mi persona fav y no twittear gracias a que esta tonta perdió su adaptador >:v	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03102	Esta semana si me e cansado pero todo esfuerzo trae sus frutos	sadness	0: no se infieren niveles de tristeza
2018-Es-00348	3 - las ratas,  las oscuridad onda total y los espíritus	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00211	Este dilema financiero me tiene con una zozobra tan brava.: me siento pensativo	sadness	1: se infiere un bajo grado de tristeza
2018-Es-02981	@ArgTylerPosey @DEMIF4NCY Esto es deprimente :'(	sadness	3: se infiere un grado alto de tristeza
2018-Es-02279	Usted si que no vale la pena	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00319	@Fginer @CsValencia_C @CsCValenciana @CiudadanoVille @Albert_Rivera 👏🏻👏🏻👏🏻 ¡Muchas gracias por haberlo peleado!!	sadness	0: no se infieren niveles de tristeza
2018-Es-06673	Estoy un poco deprimido, me acordé de cosas que me hicieron en mi pasado que aún no logro superar pero me ayudaron a ser mejor persona 💔🤨	sadness	3: se infiere un grado alto de tristeza
2018-Es-04787	No llevo ni 1h despierto y ya he tenido que pegarme una carrera para intentar pillar el tren... y perderlo. 😥	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00976	no es justo desde hace mil años llorando cada vez que las veo	sadness	3: se infiere un grado alto de tristeza
2018-Es-05382	Siempre brillando a pesar de tanta obscuridad ✨💫	sadness	1: se infiere un bajo grado de tristeza
2018-Es-04808	@FernandaZarat14 Esto si que está bien cabrón. 	sadness	0: no se infieren niveles de tristeza
2018-Es-00043	@SamuelHidalg0 @MexicoMor @chochos Pues quiero pensar que no anda squeando mexico como #peña	sadness	0: no se infieren niveles de tristeza
2018-Es-06764	No me puedo dormir 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03412	Pero saben que si me da tristeza? Que hoy no voy a ver a mi crushito xq tengo mucho trabajo 😑	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06695	Abs espero volverlos a ver pronto 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06345	¿Algún indignado disponible? Que me aburro.	sadness	0: no se infieren niveles de tristeza
2018-Es-03632	Debo ser la única persona que en vacaciones se llena de trabajo porque lo elige... acá ya estamos en el sobre, cansada y feliz 🤗☺️	sadness	0: no se infieren niveles de tristeza
2018-Es-01616	Me gusta y te habló #Aburrido	sadness	0: no se infieren niveles de tristeza
2018-Es-03915	Ya estos hps me tienen harto la verdad.😠	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00795	Para tristeza y felicidad, Ed Sheeran al rescate.🙃	sadness	0: no se infieren niveles de tristeza
2018-Es-01314	es que archie colega sólo tienes músculos y judhead mira en serio ojalá te hubieran matado a ti y no a jason	sadness	0: no se infieren niveles de tristeza
2018-Es-03659	@revistaproceso Ya me dio desconfianza el nuevo túnel en Acapulco!	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01444	-respecto a lo de antes, provocar o que me provoquen mientras juego o juegan.	sadness	1: se infiere un bajo grado de tristeza
2018-Es-00217	¿A cuántos habrán mandado a la FriendZone hoy?...: me siento pensativo	sadness	0: no se infieren niveles de tristeza
2018-Es-05076	@Grabea2010 @ertrivi69 Disfrutemos del Musicon igual Gra siento que hoy estamos sin suerte #AndaLevantaL25 	sadness	1: se infiere un bajo grado de tristeza
2018-Es-05930	mi tristeza, mi locura, mi refugio	sadness	1: se infiere un bajo grado de tristeza
2018-Es-03971	Me mente es demasiado horrible... No aguanto le aguanto ni me aguanto.	sadness	3: se infiere un grado alto de tristeza
2018-Es-00025	@SEAT_Mexico Valdrá la pena después de  60 días de lo sucedido ?? Lo hecho, hecho está	sadness	1: se infiere un bajo grado de tristeza
2018-Es-01184	@ruizjavier21 @Segoviadanilo Cuando estés aquí 😡	sadness	2: se infiere un grado moderado de tristeza
2018-Es-04311	ufff cuando vaya con luna a capi me llevo el parlantito y a full los red dios que nostalgia	sadness	2: se infiere un grado moderado de tristeza
2018-Es-06529	Necesito salir en la oscuridad veo más claro que con dos soles, y es una porquería todo lo que se me atraviesa 😂	sadness	1: se infiere un bajo grado de tristeza
2018-Es-06599	Escuchar musica triste y terminar mas triste que la música	sadness	3: se infiere un grado alto de tristeza
