ID	Tweet	Affect Dimension	Intensity Class
2018-Es-01411	FLORES VOTA EN CONTRA LA LEY  SI LO ÚNICO QUE DEFIENDE ES A SU MENTOR POLÍTICO   EL CHICO ZALDÍVAR A QUIEN  NO SOPORTO VERLO LLORAR	anger	2: se infiere un grado moderado de enojo
2018-Es-04508	Así con razón se me cae tanto el pelo con tanto disgusto que me dan estos hijos de puta.	anger	3: se infiere un grado alto de enojo
2018-Es-06564	Hoy comi como 🐷 y ya me dio hambre otra vez 	anger	0: no se infieren niveles de enojo
2018-Es-00298	Gracias al sony ahora digo "ira ira" involuntariamente	anger	0: no se infieren niveles de enojo
2018-Es-05528	@Tricker_FD Alguien que me entiende perfectamente Lamentablemente no tenemos control ante aquello	anger	1: se infiere un bajo grado de enojo
2018-Es-02681	@Pausgarciaa @SofiaHdz1724 Pensé que estabas enojada wowow	anger	0: no se infieren niveles de enojo
2018-Es-06384	Lamentablemente soy muy sensible y cualquier tonteria me hace daño.	anger	1: se infiere un bajo grado de enojo
2018-Es-06674	No han sacado nada de Banri ni Itaru y me siento muy indignada.	anger	2: se infiere un grado moderado de enojo
2018-Es-06317	Qué amargo sabor a despedida todos los momentos musicales del #DesayunoDeLas10 de esta semana. @carlespena @antoniofraguas @HoyPorHoy	anger	1: se infiere un bajo grado de enojo
2018-Es-03678	Con la facilidad que ciertas personas me cambian el humor es tremendo.	anger	1: se infiere un bajo grado de enojo
2018-Es-05583	Estoy demasiado llorona hoy 😭.	anger	0: no se infieren niveles de enojo
2018-Es-06446	「@Rodolphustty」 «rabia y las maldiciones imperdonables comenzaban a sonar en su cabeza como una apetecible y tétrica cancioncilla de»	anger	1: se infiere un bajo grado de enojo
2018-Es-06894	Si haces sangrar a un dios la gente dejara de creer en el, el agua se teñira de rojo y asistirán los tiburones	anger	1: se infiere un bajo grado de enojo
2018-Es-01394	Mi mamá me puso a cocinar con la Olla de presión, es normal que le tenga pánico a ese artefacto de cocina ?? 	anger	0: no se infieren niveles de enojo
2018-Es-01328	Todos estos días he estado durmiendo demasiado mal. No sé si es el país o mi ansiedad natural.	anger	0: no se infieren niveles de enojo
2018-Es-06643	La pelea de la playa de WW es un gustazo por mucho CGI que tenga <3	anger	0: no se infieren niveles de enojo
2018-Es-06104	Hace 2 días quiero ver a mi novia y no puedo,tengo una amargura una cara de orto.. ahhh pero 2 birras más y le sonrió Hasta al matambre jaja	anger	1: se infiere un bajo grado de enojo
2018-Es-04183	cuando empezó todo me prometí que no pasarían algunas cosas, y hoy... paso!!! #decepcionada #triste #enojada	anger	2: se infiere un grado moderado de enojo
2018-Es-03511	curao d espanto,	anger	0: no se infieren niveles de enojo
2018-Es-06822	I have questions me tiene la vida triste cada vez que quiero ver el video de crying in the club	anger	0: no se infieren niveles de enojo
2018-Es-05433	Y de golpe son las 7 de la tarde 😱😩⛈ 	anger	0: no se infieren niveles de enojo
2018-Es-00170	Ansiedad y frustración, gracias por ser mis fieles compañeras.	anger	0: no se infieren niveles de enojo
2018-Es-05038	#CuandoTengoHambre HUYE. En serio, todo lo que puedas. Cuanto más lejos mejor o mi ira caerá sobre tu vaca, tu familia y sobre ti.	anger	1: se infiere un bajo grado de enojo
2018-Es-03930	Será una noche de esas donde la mente no me dejara dormir 😟	anger	1: se infiere un bajo grado de enojo
2018-Es-03663	@LindaStarVip2 @aneligarova65 Y yo a los 5000 iwal que tu!	anger	0: no se infieren niveles de enojo
2018-Es-00044	Horrible es todo lo que te aferras y lo difícil que es soltar	anger	1: se infiere un bajo grado de enojo
2018-Es-01546	No es de resentimiento madre pero hubiese preferido que me pusieses en el polivalente	anger	1: se infiere un bajo grado de enojo
2018-Es-04550	Estar lavando a esta hora, debe ser un delito 	anger	0: no se infieren niveles de enojo
2018-Es-02605	Horrible lo que me pasó recién, no voy a poder dormir tranquila	anger	1: se infiere un bajo grado de enojo
2018-Es-00731	@ponchito_rubio Es el requisito número uno para ser papás we jajajaja echarse un caldazo hirviendo para combatir fuego con fuego. 🔥	anger	0: no se infieren niveles de enojo
2018-Es-00696	@ErickLindoro Siii, súper triste 😩	anger	0: no se infieren niveles de enojo
2018-Es-01314	es que archie colega sólo tienes músculos y judhead mira en serio ojalá te hubieran matado a ti y no a jason	anger	1: se infiere un bajo grado de enojo
2018-Es-04311	ufff cuando vaya con luna a capi me llevo el parlantito y a full los red dios que nostalgia	anger	0: no se infieren niveles de enojo
2018-Es-03550	#BetoASaber. Animarles Guzmán  tirarse abajo economía política  crear caos con su terrorismo y dar pasó a la privatización. del Perú	anger	1: se infiere un bajo grado de enojo
2018-Es-03433	Se enojo ,me dejo mandándolo a la mierda sola y se durmió.	anger	3: se infiere un grado alto de enojo
2018-Es-06570	yo soy bien amargada y me imagino regañando a taehyung todo el día y el solo se reiría de mi y me daría besitos y yo lo perdonaría i-	anger	1: se infiere un bajo grado de enojo
2018-Es-01902	Gianfranco dice que cuando me enojo soy el demonio hecho mujer. Jajaja no terminó de conocerme este chico.	anger	1: se infiere un bajo grado de enojo
2018-Es-02925	ay nooo que horrible... me acordé cuando me pasó lo mismo hace como dos años ajjajajajaja	anger	0: no se infieren niveles de enojo
2018-Es-00551	va mejor venganza contra quien rompio tu corazon, es demostrar que eres nerfectamente capaz de ser feliz sin el/ella.	anger	1: se infiere un bajo grado de enojo
2018-Es-05813	@__kleos Ñiñiñiñiñi estoy indignada con la gente de esa zona. Cada día les soporto menos..	anger	3: se infiere un grado alto de enojo
2018-Es-06387	@lchaux Soy un juegooo, tú en mi buscas venganza y yo en ti busco un sueño. Dime entonces qué hacemoss	anger	0: no se infieren niveles de enojo
2018-Es-06624	Nunca estuve tan enojado.	anger	3: se infiere un grado alto de enojo
2018-Es-02552	Esta boluda de la vidal me aparece en todos los anuncios de youtube 😠😠😠😠	anger	3: se infiere un grado alto de enojo
2018-Es-04500	Arreglo la moto y la vendo a la mierda, podrido de renegar 	anger	3: se infiere un grado alto de enojo
2018-Es-03964	@AmericadeCali vamos con toda equipo. Saludos desde Villavicencio. #mechita. Se perdió una ballata mas no la guerra	anger	0: no se infieren niveles de enojo
2018-Es-04438	@69__nlf falsa inocencia.—  Te veo un poco enfadado... ¿Ha ocurrido algo? ♡	anger	0: no se infieren niveles de enojo
2018-Es-00273	Quizás antes de provocar linchamientos públicos podríais buscar algo más de fundamento que el "me lo dijo no se quién".	anger	1: se infiere un bajo grado de enojo
2018-Es-00105	—alzó ambas cejas ante su mención, mas las volvió a fruncir poco después. Sus mejillas se había ruborizado un poco más, y ahora sí que ›	anger	0: no se infieren niveles de enojo
2018-Es-00083	El mejor insulto de todos es melón  Porque lo puedes soltar cuando sea y nadie se ofende hasta que se dan cuenta de lo que has dicho	anger	1: se infiere un bajo grado de enojo
2018-Es-02186	- Desde que la mujer aprendió a coger sin involucrar ningún sentimiento, el hombre aprendió a hacer berrinches y dramas sin ninguna razón.	anger	1: se infiere un bajo grado de enojo
2018-Es-03236	mi gasista de burzaco en el 2015 ponia 55 estufas hoy 3 ... ya esta, es la medida de un laburante- este sistema es deplorable	anger	2: se infiere un grado moderado de enojo
2018-Es-05413	@xDeeck_ @joseblock12 @ImBenja_ @xWasausky @CarvajalJoshep @ZentenoEznoob @Gonxaaah ya se me paso la rabia :)	anger	0: no se infieren niveles de enojo
2018-Es-00559	@Gonzatraverso22 Quiero saber quien	anger	0: no se infieren niveles de enojo
2018-Es-00490	me acabo de acordar de que este curso hago selectividad y tengo 	anger	0: no se infieren niveles de enojo
2018-Es-06001	@tizii_belen pero no lo queria perder yo	anger	1: se infiere un bajo grado de enojo
2018-Es-03932	de las cosas que podríamos estar disfrutando, pero se quiso quedar con el sabor amargo	anger	1: se infiere un bajo grado de enojo
2018-Es-01977	Echenique:"Esto le sirve al PP para insultar a Carmena1mujer q es jueza y q ha luchado toda su vidaxlo derechos humanos".👏 #HomenajeBlancoEP	anger	1: se infiere un bajo grado de enojo
2018-Es-05330	Culia le di rt a a un tw citado de annabelle y al segundo me salio que mirara debajo de la cama 	anger	0: no se infieren niveles de enojo
2018-Es-04458	Esta alarma está establecida para dentro de 4 hs y 11 min, estoy llorando	anger	0: no se infieren niveles de enojo
2018-Es-06337	@jihooncult quien las viera a algunas ira	anger	0: no se infieren niveles de enojo
2018-Es-02717	@michellevilaroo No puedo 	anger	0: no se infieren niveles de enojo
2018-Es-05521	No morra. No estas deprimida. La gente deprimida da miedo, se vuelve loca. Lo tuyo solo es berrinche de adolescente.	anger	1: se infiere un bajo grado de enojo
2018-Es-04018	@AbbyBreeFitz « Casi sin pensarlo se separó de la chica y se alzó sobre sus pies de un salto. Miró con el ceño fruncido a la chica, que la »	anger	0: no se infieren niveles de enojo
2018-Es-00700	Hace mucho que no me sentía así... No todo es bueno, no todo es malo... #triste #increíble #rara	anger	0: no se infieren niveles de enojo
2018-Es-04938	Para que me hablas si dices que te amargo !? 🙄🙄 ni modo ya bye alv	anger	3: se infiere un grado alto de enojo
2018-Es-04524	El corazon helado como puede ser? si dentro de mis venas fluye sangre hirviendo.	anger	1: se infiere un bajo grado de enojo
2018-Es-05819	Sospecho de María Dolores de Cospedal con una oreo envenenada, en el comedor	anger	1: se infiere un bajo grado de enojo
2018-Es-03954	Que resentida no? Por favorrrr, el negrito algo de razon tenia al decirme que sos una traumada barbara.	anger	3: se infiere un grado alto de enojo
2018-Es-06479	Mi grupito de amigas me tiene abandonado	anger	0: no se infieren niveles de enojo
2018-Es-04348	cainemaribel21 Que Nadie Olvide el nombre y el rostro de la Violencia y Terrorismo. #VotosSIBalasNO	anger	1: se infiere un bajo grado de enojo
2018-Es-03650	@FireofRam @KekoMDZ JUSTO TE HE VISTO POR LA TL Y TE IBA A INSULTAR	anger	2: se infiere un grado moderado de enojo
2018-Es-02190	EL PUEBLO DESPERTO , Y VA A CRISTALIZAR LA LIBERTAD DESTRUIDA POR TODOS AQUELLOS QUE LA JUSTICIA LOS ESPERA CON MUCHA ANSIEDAD T ANHELO	anger	1: se infiere un bajo grado de enojo
2018-Es-05297	@adnradiochile Tienen el tremendo billete... Eso tienen x que abren la boca y queda la escoba	anger	1: se infiere un bajo grado de enojo
2018-Es-01950	Historias de un toledano enfurecido	anger	1: se infiere un bajo grado de enojo
2018-Es-06651	Que negros de mierda,se tiene que morir todos esos hijos de puta	anger	3: se infiere un grado alto de enojo
2018-Es-02242	@olvihormigos Pues nada, el CM a la calle. Más de uno sabría hacerlo mejor sin ofender a nadie	anger	3: se infiere un grado alto de enojo
2018-Es-00145	Caliéntame con besos que yo no me enojo por eso.	anger	0: no se infieren niveles de enojo
2018-Es-04994	Estoy muy indignado, ellos estan ebrios y flayean que yo estoy ebrio y no me dejan tomar, alta familia	anger	3: se infiere un grado alto de enojo
2018-Es-02949	@Noedglez1 Cualquiera diría que Noelia está enfadada conmigo, pero no, en realidad está enfada conmigo y ya	anger	1: se infiere un bajo grado de enojo
2018-Es-03632	Debo ser la única persona que en vacaciones se llena de trabajo porque lo elige... acá ya estamos en el sobre, cansada y feliz 🤗☺️	anger	0: no se infieren niveles de enojo
2018-Es-04998	He soñado que me declaraba a un chaval, después de salvarle la vida, y me rechaza porque estoy "rellenita". Decía que no era por ofender »	anger	1: se infiere un bajo grado de enojo
2018-Es-00191	Cada vez estoy más convencida que hay muchas personas que dicen palabras dulces pero tienen un corazón amargo...	anger	1: se infiere un bajo grado de enojo
2018-Es-00843	Ni hablemos de las manipulaciones. Hasta el día de hoy sigue pretendiendo que yo sea su títere, y si no lo logra se enoja y hace berrinches.	anger	2: se infiere un grado moderado de enojo
2018-Es-03012	@_pgl99 @TatianaQuinones Pelea de parejas a otro ladito.	anger	0: no se infieren niveles de enojo
2018-Es-01232	@xjoseluis Ya sé 😠	anger	1: se infiere un bajo grado de enojo
2018-Es-01162	mi problema es q me preocupo mucho por las personas más desagradecidas, y quiénes merecen mi atención no les paro ni 5 de bolas, que rabia	anger	2: se infiere un grado moderado de enojo
2018-Es-05284	Yo no me enojo, solo me decepciono, miro, pienso y me alejo si es necesario.	anger	1: se infiere un bajo grado de enojo
2018-Es-05167	Ah y se me abrió todo esto en la cuenta de mi hermano y cuando quise cambiar le perfil veo q el perfil de mi hermano no tiene cara 	anger	0: no se infieren niveles de enojo
2018-Es-00472	Tu cuerpo será mío, te llevare a la cama, te haré sudar y temblar. Te dejaré sin fuerzas. —Att: La gripe.	anger	0: no se infieren niveles de enojo
2018-Es-04283	Ya me desperté jajajaja lpm.. Por lo menos un poco menos enojado	anger	1: se infiere un bajo grado de enojo
2018-Es-04728	Estaba furioso de no tener zapatos; entonces encontré a un hombre que no tenía píes, y me sentí contento de mi mismo	anger	1: se infiere un bajo grado de enojo
2018-Es-06865	Taiga se enojo.	anger	1: se infiere un bajo grado de enojo
2018-Es-03813	Siempre me parecio un insulto,considerar que el vulgo necesita lideres que les orienten y den ejemplo Iluso, pense que no necesitaban "guia"	anger	2: se infiere un grado moderado de enojo
2018-Es-00953	@joseman15749101 @Luisito_EE @ElementalCCR @PouLegion @SokingRcQ @Xerezano_cr @colton_wall @RomK7_CR Informante mas antes de insultar	anger	1: se infiere un bajo grado de enojo
2018-Es-04544	Necesito una película de terror right now	anger	0: no se infieren niveles de enojo
2018-Es-03363	@Darkphan Pues ya ves!!  	anger	0: no se infieren niveles de enojo
2018-Es-05000	@zacrobinsonff @maftdaddario No mames yo no me enojo	anger	1: se infiere un bajo grado de enojo
2018-Es-00233	Subió un chico lindo al bondi y no pare de mirarlo hasta que se acercó más y baje la mirada. Así de cagona soy. Me defraude a mi misma	anger	2: se infiere un grado moderado de enojo
2018-Es-06316	Vivir amargado, estresado, impaciente o triste no tiene sentido. No tiene ningún sentido instrumental. Nada se va a lograr en esos estados.	anger	1: se infiere un bajo grado de enojo
2018-Es-01708	El cobarde muere muchas veces. El vals,nte solo una. - Willian Shakespeare	anger	0: no se infieren niveles de enojo
2018-Es-01150	@Nico57575967 No puedo dormir , me estoy tomando la de maradona😎!! Y bueno deja de aburrir con tu tw de resentido	anger	1: se infiere un bajo grado de enojo
2018-Es-02558	HT contra los historicos, perdió (Millos, SF, Calix2), empato (medellin, nacional, cali), gano (junio, cali). Osea mal. Solo 9 pts de 27.	anger	1: se infiere un bajo grado de enojo
2018-Es-06262	"La voluntad de provocar un estado de terror" la del PP, obviamente. A ver si sale otra ETA que rentabilizar.	anger	2: se infiere un grado moderado de enojo
2018-Es-00009	Soy demasiado ansiosa🤦‍♀️	anger	1: se infiere un bajo grado de enojo
2018-Es-01093	Yo siempre quise ser caballero pero no puedo ver una pelea de mentira en la tele, imposible así.	anger	0: no se infieren niveles de enojo
2018-Es-04831	@ToadAmarillo Todas las partidas de worlds y trasnochado a clases 😢	anger	0: no se infieren niveles de enojo
2018-Es-06631	excusa del cabreo y la indignación de la gente no les va a servir mucho tiempo para tapar toda la indecencia y el totalitarismo que subyace	anger	3: se infiere un grado alto de enojo
2018-Es-04296	Qué perra rabia cuando tienes sueño pero no puedes dormir, no lo entiendo.	anger	3: se infiere un grado alto de enojo
2018-Es-02200	「@Rodolphustty」 «momento entendió que quería batirse en duelo con ella. Frunció el ceño al ver sus gestos mirando al cielo apuntando con la»	anger	0: no se infieren niveles de enojo
2018-Es-05924	Tengo un mal humor encima y no se por qué	anger	3: se infiere un grado alto de enojo
2018-Es-01484	Gracias por el hilo que acabo de RT porque no quiero ofender a nadie y conocer las palabras de origen racista me ha servido mucho	anger	0: no se infieren niveles de enojo
2018-Es-05092	Me hare el enojado celoso nomas para darle el gusto 😊😂 jajaj #pendeja	anger	2: se infiere un grado moderado de enojo
2018-Es-03937	@NanaBlurl Como asturiana postiza estoy: indignada.	anger	2: se infiere un grado moderado de enojo
2018-Es-02902	como odio dormirme así enojada	anger	3: se infiere un grado alto de enojo
2018-Es-05904	@AndresF_Garcia Todos los dibujos tienen cachos, sospechoso @josesalaaas @Dederlealdair @I_amghoul @JhonCruz0525 @jhonatanperez__	anger	0: no se infieren niveles de enojo
2018-Es-04504	En mi trabajo hay una app donde  nos tenemos que dar estrellas entre compañeros.. #BlackMirror #IsHappening 😱🤔 	anger	0: no se infieren niveles de enojo
2018-Es-06746	Me rechoca este wey 😠	anger	3: se infiere un grado alto de enojo
2018-Es-03747	Me re incómoda esto	anger	1: se infiere un bajo grado de enojo
2018-Es-03041	Ni un día me dura la pieza ordenada 	anger	1: se infiere un bajo grado de enojo
2018-Es-04792	@vaneguide @Lenin Me siento indignada 😠😠😠	anger	2: se infiere un grado moderado de enojo
2018-Es-04985	Peleado con el sueño	anger	0: no se infieren niveles de enojo
2018-Es-02116	Como cuando le pides a tu hermana que duerma contigo o no dejaras de hacer berrinche :3 #amoamihermana	anger	0: no se infieren niveles de enojo
2018-Es-03504	@fanetin habrá respondido la pepa con indignación o no	anger	0: no se infieren niveles de enojo
2018-Es-00543	@ImTeamBlume lol yo no había leído esto. Y ahora se ha ofendido también por esto. Es muy susceptible xd	anger	1: se infiere un bajo grado de enojo
2018-Es-00941	No estoy automatizada. No hago actividades maliciosas. No soy troll. #AnimalesSueltos Ni Macrista. Ni K. Menos,massista. Solamente INDIGNADA	anger	2: se infiere un grado moderado de enojo
2018-Es-03002	@nxtciphermr_ [ + ] niño de 13 años amargado y cruel, pero eso no impidió que su curiosidad hacía aquel evento se [ + ]	anger	1: se infiere un bajo grado de enojo
2018-Es-03311	La silla de Annabelle se mueve sola o la está moviendo? @chekozaun @disparamargot @Horacitu @ximenadelam @szurita @faustoponce  #miedo 😖	anger	0: no se infieren niveles de enojo
2018-Es-05337	Los sentimientos que más odio en esta vida sin el rencor, envidia, tristeza y enojo 🙍🏽	anger	2: se infiere un grado moderado de enojo
2018-Es-05073	Y yo, lo único que quería es que lucharás por mi, por nosotros 	anger	0: no se infieren niveles de enojo
2018-Es-00444	Ya se enojo el anon :( jajaja	anger	1: se infiere un bajo grado de enojo
2018-Es-06162	Sin ofender pero, representas todo lo que desprecio en el mundo.	anger	3: se infiere un grado alto de enojo
2018-Es-05588	@MySugarComa Si lo piensas bien, he ofendido a dos colectivos, el de los muertos y el de la gente que no tiene muertos.	anger	1: se infiere un bajo grado de enojo
2018-Es-06799	El mate, amargo La milanesa, frita Se ama, se dice Se extraña, se llama La tanga, se corre	anger	0: no se infieren niveles de enojo
2018-Es-03431	Me había despertado con buena onda y julian la re cago como siempre 👌	anger	2: se infiere un grado moderado de enojo
2018-Es-02376	@cflauramf @martiresas @KikoMatamoros No supervivientes es estar criticando;tomar el sol e insultar	anger	2: se infiere un grado moderado de enojo
2018-Es-00129	@guillermochoa Siiiii por favor 🙁	anger	0: no se infieren niveles de enojo
2018-Es-04249	No se aguantarme el enojo ni la cara de orto	anger	2: se infiere un grado moderado de enojo
2018-Es-06300	No fue broma :( lo preguntó en serio hahahahaha	anger	0: no se infieren niveles de enojo
2018-Es-02088	@MiLagros_AJ Ya se me paso eso, soy celosa me enojo todo pero dsp se me pasa no me podria enojar mas d 10min con uds.	anger	2: se infiere un grado moderado de enojo
2018-Es-01657	@julisologaistoa Vos que vas a saber si sos una amargada que no quiere que la llame 😢	anger	2: se infiere un grado moderado de enojo
2018-Es-04749	RT ESTUCRUDAVERDAD: Mi mayor problema es que no puedo estar enfadado. Siempre termino perdonando a las personas, incluso cuando no lo merec…	anger	0: no se infieren niveles de enojo
2018-Es-03408	"El bien es sólo un punto de vista". (Star Wars- Ep. III - La Venganza de los Sith)	anger	0: no se infieren niveles de enojo
2018-Es-01652	@AMERICA_1916 A pesar de ser chivista, si es buen jugador lo que pasa es que falla demasiadas, le falta ser un poco autocrático y humilde.	anger	0: no se infieren niveles de enojo
2018-Es-06709	Me voy a dormir sabiendo que salimos adelante despues de otra pelea, que hay amor y eso importa💪💪💖💖💖	anger	0: no se infieren niveles de enojo
2018-Es-03438	@izzaleksandrova Hay muchas manera de morirse... Atropello, electrocucion, ahogado...	anger	1: se infiere un bajo grado de enojo
2018-Es-05971	Que necesidad hay de quererle tanto carajo 😭	anger	0: no se infieren niveles de enojo
2018-Es-06529	Necesito salir en la oscuridad veo más claro que con dos soles, y es una porquería todo lo que se me atraviesa 😂	anger	0: no se infieren niveles de enojo
2018-Es-03362	No se ponga el sol sobre vuestra enojo Efesios 4:23  NO PUEDES EVITAR LA OFENSA PERO SI PERMANECER OFENDIDO	anger	1: se infiere un bajo grado de enojo
2018-Es-05274	No qiero ser aprensiva pero ... si se perdió mi saco favorito del mundo .. si me voy a emputar y a sentir muy decepcionada d mi misma 😩	anger	3: se infiere un grado alto de enojo
2018-Es-01896	@Nicole_IntB enfadada, pues me recuerda a mi verdsdera madre—. Que no haya príncipe no significa que no haya salida...	anger	1: se infiere un bajo grado de enojo
2018-Es-02038	Y por la furia de tus ojos entiendo el llamarme miedo	anger	1: se infiere un bajo grado de enojo
2018-Es-02603	Cuando lea esto se va a ofender porque no le dije que seguía despierta jjkjajsjs ay	anger	0: no se infieren niveles de enojo
2018-Es-02730	Me imagino a Cande enojada y me acuerdo cuando le pintaban los celos! 14, 15 años 😂😂😂	anger	0: no se infieren niveles de enojo
2018-Es-04581	No soy tonta, no soy mala y no soy cobarde.	anger	1: se infiere un bajo grado de enojo
2018-Es-01488	Pero y esa furia? No te ajites te puede dar algo !🤔😂😂	anger	1: se infiere un bajo grado de enojo
2018-Es-03615	La manipulación del poder en forma déspota es una afrenta contra la democracia y esto favorece la corrupción. #corrupciónColombia	anger	2: se infiere un grado moderado de enojo
2018-Es-05719	o sea que hay una extraña que todas las noches le da la recena a mi gato y que se ha ofendido porque le hemos dicho que no se la de.	anger	2: se infiere un grado moderado de enojo
2018-Es-04977	...y aquí estoy, mirando la pelea de los bastardos. #GameOfThrones	anger	0: no se infieren niveles de enojo
2018-Es-04304	tuve un día inmensamente largo, no saben lo q disfruto la ducha hirviendo de las 3 am, las sabanas limpias y el aire en 28. re bai	anger	0: no se infieren niveles de enojo
2018-Es-00746	@SuDigitalLawyer Aparte de la soberbia, hay mucha ira... las cambiaría por un poco de lujuria 😋	anger	0: no se infieren niveles de enojo
2018-Es-02480	Camaño dando clases, habiendo comprado su título a los 60 años 	anger	1: se infiere un bajo grado de enojo
2018-Es-04984	tengo tanta bronca junta q voy a terminar llorando lpm	anger	3: se infiere un grado alto de enojo
2018-Es-06741	Les juro q sigo indignada porque en sábado no pasaron el puti short :'(	anger	2: se infiere un grado moderado de enojo
2018-Es-05988	Secreto para dormirse temprano: contrata megacable y se t ira el internet toda la noche	anger	0: no se infieren niveles de enojo
2018-Es-01276	@shoopsuey @culoman @Subnorbook @Tabernita Ya lo dijeron los Simpsons: No hay justicia como la impartida por una muchedumbre enfurecida.	anger	1: se infiere un bajo grado de enojo
2018-Es-05980	No quiero ofender a nadie pero todo esto del ThisCrush y el CuriousCat está para que os regalen la oreja, porque os gusta ser protagonistas.	anger	1: se infiere un bajo grado de enojo
2018-Es-05450	No lo veo como venganza, es más como justicia poética, espero...	anger	0: no se infieren niveles de enojo
2018-Es-01811	Por todo me enojo, diosito ayúdame plis	anger	1: se infiere un bajo grado de enojo
2018-Es-02544	@Natalistica que miedo jajaja	anger	0: no se infieren niveles de enojo
2018-Es-05902	Informe del acto: se trata de quema de basura y escombro, sin peligro de propagación, se trabaja @PrimeraCoquimbo @Cuarta_Coquimbo	anger	0: no se infieren niveles de enojo
2018-Es-02913	Me siento ofendida no somos así	anger	2: se infiere un grado moderado de enojo
2018-Es-05042	Usar "LOL" y "equisdé" en público y otras maneras de provocar.	anger	1: se infiere un bajo grado de enojo
2018-Es-06496	Voy a contener mi rabia contra los que bancan a miss bolivia	anger	2: se infiere un grado moderado de enojo
2018-Es-06911	@Cuevas6116 Yo me estoy riendo no soy amargado	anger	0: no se infieren niveles de enojo
2018-Es-06251	@negrabh Qué pasó Eimmy? 🙁	anger	0: no se infieren niveles de enojo
2018-Es-06074	@lizardo_jesus Ya estoy cansada de llorar ,ya quiero q se acabe está pesadilla ,que desgracia el día q Chávez dijo "por ahora ".	anger	2: se infiere un grado moderado de enojo
2018-Es-05681	Quien me manda a ser tan cabeza duraaaa	anger	1: se infiere un bajo grado de enojo
2018-Es-00729	Queee uraaaaaa 😡😡😡😡😡😡	anger	1: se infiere un bajo grado de enojo
2018-Es-00761	OJO QUE SE VIENE LA VENGANZA 	anger	1: se infiere un bajo grado de enojo
2018-Es-00901	Madurar es poder sonreír frente a esa persona que te hizo llorar.	anger	0: no se infieren niveles de enojo
2018-Es-04535	@morastronauta Estoy enojado.	anger	3: se infiere un grado alto de enojo
2018-Es-00036	@infobae Apuesto que no sale!!alguien se va a ofender, a alguien no le va a cerrar el proyecto xq ñañaña	anger	0: no se infieren niveles de enojo
2018-Es-03147	Por más molesta que este con cuando veo la notificación de que el me escribió  se me pasa el enojo 😩😩😩😍	anger	1: se infiere un bajo grado de enojo
2018-Es-03366	1..2..3..4..5..6..7..8..9..10 Una vez alguien me dijo que en mis momentos de enojo cuente hasta 10 o mas!💪😁	anger	0: no se infieren niveles de enojo
2018-Es-06516	A un hombxe solo le pido tres cohas: que sea guapo, implacable y estupido. - Dorothy Parker	anger	0: no se infieren niveles de enojo
2018-Es-00721	@ghiskon no, no ofendido no jaja pero no saludarme....😂😂	anger	0: no se infieren niveles de enojo
2018-Es-00918	@koumeonop Me agarraron enojada nimodoooo jajaja	anger	1: se infiere un bajo grado de enojo
2018-Es-00032	Ximena ayer mató un bicho con sus dedos y pensó que las tripitas embarradas en sus dedos eran pipí del bicho provocada por el susto.	anger	0: no se infieren niveles de enojo
2018-Es-05534	Estoy muy enfadada con el mundo y con la manera en que despreciáis la relaciones humanas.	anger	3: se infiere un grado alto de enojo
2018-Es-06456	@luciamcias La vida esta enojada conmigo, yo soy feliz	anger	0: no se infieren niveles de enojo
2018-Es-05045	Mi mama: "no no, no estoy enojada"  Yo: no se si te creo que no estoy enojada jajaja	anger	0: no se infieren niveles de enojo
2018-Es-00104	No me puedo dormir bo, si alguien me habla no me enojo	anger	1: se infiere un bajo grado de enojo
2018-Es-03967	—Le está dando mucha pena Kelly porque intuye que no lo entiende— Cosas que los niños no hacen todavía, pequeñaja. Ellos dos son mayorcitos.	anger	1: se infiere un bajo grado de enojo
2018-Es-02243	Con razon mi vieja se fue rapido a Santa Fe sin invitarme, no queria que me tatue denuevo 	anger	0: no se infieren niveles de enojo
2018-Es-06811	No importa cuán enojado o triste me sienta, jamás te pediría que te alejes o me dejes solo.	anger	0: no se infieren niveles de enojo
2018-Es-04928	Bloqueo el cel, al rato lo desbloqueo y ya me comió mitad batería 	anger	1: se infiere un bajo grado de enojo
2018-Es-03858	Mi prima está internada con parto inducido,  Ambar apúrate que tu madrina no da más y quiere conocerte😍😍😍 estoy ansiosa les juro jajaja	anger	0: no se infieren niveles de enojo
2018-Es-06207	@fekiom No medir las consecuencias de tus actos puede provocar eruptos con divertidas burbujitas. Happy end. 😋	anger	0: no se infieren niveles de enojo
2018-Es-01667	No estaba ofendido? ;)	anger	0: no se infieren niveles de enojo
2018-Es-02083	Yo y mi suerte para cruzarme con chabones con hijas y las hermosas madres celosas👏👏😡	anger	1: se infiere un bajo grado de enojo
2018-Es-06143	Okay se enojo?	anger	0: no se infieren niveles de enojo
2018-Es-01936	Un día de estos me muero de la indignación	anger	1: se infiere un bajo grado de enojo
2018-Es-01519	Y yo pensé q una estrella fugaz era una estrella muy bonita q tenía miedo de brillar, y huir lo más lejos posible. Un poco como tú, como yo.	anger	0: no se infieren niveles de enojo
2018-Es-05882	Me pone de mal humor hacer maletas 😤	anger	2: se infiere un grado moderado de enojo
2018-Es-05318	@_alejandramttz @Rivera_Alv22 La ultima temporada de esa serie no me gustó 😢	anger	1: se infiere un bajo grado de enojo
2018-Es-06539	Nooo hoy quedo sola 	anger	0: no se infieren niveles de enojo
