ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2018-Es-03157	@IraidaTravis Hace poco fui a un concierto y apareció Joe de sorpresa cantando ese tema y de ahí que la tengo pegada jaja 💕	0	0	0	0	1	1	1	0	0	0	0
2018-Es-05264	alv los old tweets me tienen bien inspirada 	0	0	0	0	1	0	1	0	0	0	0
2018-Es-00783	@trepidwarrior esque mi internet esta ripeando ya despues como a las 11 ira bien	1	0	0	0	0	0	0	0	0	0	0
2018-Es-05072	@EsttebanGalvan Si vdd? 🙁 quien sabe porqué	0	0	0	0	0	0	0	0	0	1	0
2018-Es-06236	@manuelrosalesg Verdad ? Te creemos ? Tu huiste como lo q eres un traidor y cobarde, después negociaste tu salida con esas ratas del  Psuv	1	0	1	0	0	0	0	0	0	0	0
2018-Es-06086	@zaurendrunks @aIrengoaIz @onlyIaurens Cállate señorita venganza	1	0	0	0	0	0	0	0	0	0	0
2018-Es-01767	Últimamente estoy tranquilo. Me asombro. Estoy extrañando pelear. 😂	0	0	0	0	1	0	1	0	0	0	0
2018-Es-01492	@randymeeks Ay que pena la gente desinformada... Díselo hombre, díselo... Díselo de mis partes!! XDD #Ironía #HumorTesticular	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00063	brillito me salvo de un momento de desesperación como la amo	0	0	0	0	0	1	0	0	0	0	0
2018-Es-06627	Lo peor es que como solo te atienden por mail, no se hacen cargo!, la atención al cliente post venta es de #terror @DespegarAr	1	0	0	1	0	0	0	0	0	0	0
2018-Es-04621	no toda sorpresa es agradable u.u	0	0	1	0	0	0	0	1	1	1	0
2018-Es-04428	@ElectrikalStorm @pilimbergo Jajaja 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-06404	Ellos darían hasta su vida por nosotros y hay personas que los maltratan y menosprecian. 😭	1	0	0	0	0	0	0	0	1	0	0
2018-Es-05297	@adnradiochile Tienen el tremendo billete... Eso tienen x que abren la boca y queda la escoba	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00901	Madurar es poder sonreír frente a esa persona que te hizo llorar.	0	0	0	0	0	0	1	0	1	0	1
2018-Es-00916	Mi nombre es Max desperté en mí coche cerca de casa ,voy a casa ahora pero las fotos de mi teléfono me dicen que no será lo mismo 	0	0	0	0	0	0	0	1	1	1	0
2018-Es-02846	"Siempre rie cuando puedas!... Es medicina barata: 👌😜💪  Lord Byron  #Sencillo #Felíz #HayQueReir #ParaNoLLorar	0	0	0	0	1	0	1	0	0	0	0
2018-Es-02950	Es increíble la ansiedad que tienen estas minas por salir a kta, las quiero un poquito nomas 😂😂😂	0	0	0	0	1	1	0	0	0	0	0
2018-Es-04313	Xq el silencio de los "opositores" @SergioMassa y @RandazzoF sobre el atropello a la procuraduría??	1	0	0	0	0	0	0	0	1	0	0
2018-Es-02429	@kalebalemayehu_ @NOCHlLLVlNES yo wtf 	0	0	0	0	0	0	0	0	0	1	0
2018-Es-01247	@rvenegasq Hoy todo es fake 	1	0	0	0	0	0	0	0	0	0	0
2018-Es-06691	Que horror quienes usan traje y converse.	0	0	1	0	0	0	0	0	0	0	0
2018-Es-02628	Mi mayor problema es que no puedo estar enfadado. Siempre termino perdonando a las personas, incluso cuando no lo merecen.😚	1	0	0	0	1	0	1	0	0	0	0
2018-Es-00428	Me da mucha rabia cuando poneis: "ay si yo hablara...." HOLA????? PUES CUENTALOOOOOOOOO	1	1	0	0	0	0	0	0	0	0	0
2018-Es-01865	Está forma tan cobarde de decirnos que no ... ☕️🍃	1	0	0	0	0	0	0	0	0	0	0
2018-Es-05200	@JaYcob2423 @J_Tanie @annafvbiola Mucho gusto Juan jajajaja	0	0	0	0	1	0	0	0	0	0	0
2018-Es-01908	Si tomó su vida por su decisión o por un juicio impedido por una trastorno depresivo mayor, es asunto de él. Mientras no sepan, no juzguen.	1	0	1	0	0	0	0	0	0	0	0
2018-Es-05876	@Mickey_Dozanti Lamentable para mi, no creo que sea posible vernos, y eso si me pone sad. 😢💔 Igual se divierten y la pasan bonito. 😃❤✨	0	0	0	0	0	0	0	0	1	0	0
2018-Es-00115	Cansancio para regalar. Info aquí 👋	0	0	0	0	0	0	0	1	1	0	0
2018-Es-01450	@MatiPagliano La concha de tu vieja! Mañana vas a terminar muerto en espalda 	1	0	0	0	0	0	0	0	0	0	0
2018-Es-01317	@DebRyanShow @TecnopolisNC #rayito te irá genial	0	0	0	0	1	0	1	0	0	0	1
2018-Es-05927	Ya no sé si es que quedé nerviosa o es que tiembla a cada nada en estos últimos 20 minutos 😟	0	0	0	1	0	0	0	0	0	0	0
2018-Es-00062	@bellapussyxxx he aprendido a ser menos egoísta y más tragon gracias a ti, así que cuenta conmigo para todo 	0	0	0	0	1	0	0	0	0	0	1
2018-Es-05657	Vergüenza me hace pasar Meli , perdón mami por las amigas que tengo jajaj	1	0	0	0	1	0	0	0	0	0	0
2018-Es-02759	@FlavioBuccino gorilaje desesperado. chúpenla! VIVA PERÓN, CARAJO! ✌️	1	0	0	0	0	0	0	0	0	0	0
2018-Es-06523	"En RD la gente cree que es por el escudo en la bandera que no entran los huracanes, más no en la misma provincia La Altagracia" #Ironía	1	0	0	0	0	0	0	0	0	0	0
2018-Es-05824	Me dicen "sin ofender" y me ofende un vergo	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00729	Queee uraaaaaa 😡😡😡😡😡😡	1	0	0	0	0	0	0	0	1	0	0
2018-Es-02397	No sé cómo le haces para que no pueda durar enojada contigo más de 2 días	0	0	0	0	0	1	1	0	0	1	0
2018-Es-05916	La vdd es que ya me quiero ir a SF, porque emocionado	0	1	0	0	1	0	0	0	0	0	0
2018-Es-05874	Como se dice "el tren atropello al perro" en frances? Le chu chx mato le gua gua...	0	1	0	0	1	0	0	0	0	0	0
2018-Es-01505	Acá acostada re depre viendo #CaniggiaLibre  jajajaja 	0	0	0	0	1	0	0	0	1	0	0
2018-Es-01542	@cllnahhue JAJAJAJA estallé mal, cualquier parecido con la realidad es pura coincidencia 😅	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00134	"Practiquen el derecho y la justicia. Libren al oprimido del poder del opresor." - Jeremias 22:3	0	0	0	0	0	0	0	0	0	0	0
2018-Es-06273	@KayleMathers_ @softrapline me estoy quemando la cabeza leyendo en inglés y tratando de hacer teorías. tu amiga es afortunada xD 💟	0	0	0	0	1	0	0	0	0	0	0
2018-Es-06496	Voy a contener mi rabia contra los que bancan a miss bolivia	1	0	0	0	0	0	0	0	0	0	0
2018-Es-02652	JAJAJAJAJAJAJAJJAJAJAA yo no te la puedo creerrrrr 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-02678	Alguien puede explicarme la lógica de #TripTank? Por más que le busco lo gracioso, sólo quedo con la sensación de #WTF?	1	0	1	0	0	0	0	0	0	0	0
2018-Es-05410	una de las cosas que más valoro en mi vida son mis amigos, que felicidad tenerlos a todos💜	0	0	0	0	1	1	0	0	0	0	0
2018-Es-00327	hoy después de 39 semanas haré vida social estoy emocionado	0	1	0	0	1	0	1	0	0	0	0
2018-Es-02507	odio que me toquen el cuello que sensacion horrible no me gusta	1	0	1	0	0	0	0	0	0	0	0
2018-Es-05261	que partida emocionante agora, holy	0	0	0	0	1	0	0	0	0	0	0
2018-Es-04967	Devuelvanme a mis amigas solteras 😭	0	0	0	0	0	0	0	0	1	0	0
2018-Es-02947	Pido mil aplausos.	0	1	0	0	1	0	0	0	0	0	1
2018-Es-04859	@raquel_rivarola Siempre tan amable romantica y agradable....	0	0	0	0	1	1	0	0	0	0	1
2018-Es-03880	Claro que el año pasado invitaron al actor que hacía de Renly. Esa sí que hubiese sido una sorpresa, un Renly resucitado en la temporada 6	0	1	0	0	0	0	0	0	0	1	0
2018-Es-02906	ESTAS"FANS"NUEVAS QUE HAN SALIDO DE LOS CHICOS SON FALSAS Y VIENEN A INSULTAR AL FANDOM DE 1D PENDEJA NI SIQUIERA HAZ VIVIDO LO QUE FUE ESO	1	0	0	0	0	0	0	0	0	0	0
2018-Es-03369	@Alba_Scandic Pobre... necesitas comida para que se te pase el disgusto :p	0	0	0	0	0	0	0	0	1	0	0
2018-Es-06692	@LaTiadeltunco @oveflores la capital de Guate es idéntica a N capital SS en cuanto a orden, limpieza y seguridad ... 😒 #Sarcasmo	0	0	1	0	0	0	0	1	0	0	0
2018-Es-00023	Odio la gente cerrada, que no se deja ayudar. Para colmo la mayoría de la gente que quiero es así 	1	0	1	0	0	0	0	0	0	0	0
2018-Es-05773	"al principio me pareciste muy divertida y jamas me diste el avionazo o te fuiste, la culpa es mía, no vuelvo a hablarte"	1	0	0	0	0	0	0	0	1	0	0
2018-Es-00667	Ya me entró ansiedad y ganas de llorar porque me acaba de caer la cuenta de el poco espacio y falta de privacidad que tendré...	0	0	0	1	0	0	0	0	1	0	0
2018-Es-06158	Cuando te quedas en una casa que te causa terror pero aún asi te encanta.	0	0	0	1	0	0	0	0	0	0	0
2018-Es-06664	Paula Chavez debe ser hermosa hasta en la oscuridad	0	0	0	0	1	1	1	0	0	0	1
2018-Es-03321	por esas cosas de la vida, ayer tristeza, hoy alegría	0	0	0	0	1	0	0	0	1	0	0
2018-Es-05777	@edrovill @JocF08 Te encargo lo incómodo que es 😥	0	0	1	0	0	0	0	1	1	0	0
2018-Es-02353	ya hubiese querido yo que aquí en el meet nos hubieran dejado saludar a todos, qué depresión	0	0	0	0	0	0	0	0	1	0	0
2018-Es-01249	@Aaron070604 Estoy muy feliz en estos momentos de mi vida. Que significa que ando conociendo chicas 😄	0	0	0	0	1	0	0	0	0	0	0
2018-Es-02297	@cquirarte Qué feo que venga la alegría se este prestando a esta farsa me dé secciona no pensé ver esto en tvz , eso solo en Televisa	1	0	1	0	0	0	0	0	0	0	0
2018-Es-00833	@LuuzRobledo Ah listo jajajaja, no me puedo dormir luzzz 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-02878	Solo si leo a la velocidad de la luz voy a poder terminar mis trabajos. 	0	1	0	0	0	0	0	1	0	1	1
2018-Es-00958	Merlí, How to get away, 13 reasons, Stranger things, Narcos.. se van a dignar en aparecer denuevo algun dia? Me tienen abandonada..	1	1	0	0	0	0	0	0	1	0	0
2018-Es-00556	Debora P Volpin, 50 años, acaba de darse cuenta de la pobreza /conventillos, a pesar de que era conductora, NO PERIODISTA. En A fuego lento	1	0	0	0	0	0	0	0	0	0	0
2018-Es-03336	@estevograndal @DDominguez_10 @carlosbertalo_ El palo  no va a funcionar subnormal😤	1	0	1	0	0	0	0	0	0	0	0
2018-Es-02244	@p_legancemodels @Lenin El voto más vergonzoso y repugnante de mi vida.	1	0	1	0	0	0	0	1	0	0	0
2018-Es-01575	Es bien bonito que sea domingo y tenga calzones limpios 💚💛 siempre se me olvida lavar 😂	0	0	0	0	1	0	0	0	0	0	0
2018-Es-05845	Arroba Hathor quedé re ofendida.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-01993	Un excelente #lunes y un gran cierre de #Septiembre para todos, con #Alegria y #Esperanza como dice el @Pontifex_es	0	0	0	0	1	0	1	0	0	0	0
2018-Es-02548	@RACCAR Claro, por eso Guilty Gear Xrd o Dragon Ball FighterZ son una caca... #Ironía	1	0	1	0	0	0	0	1	0	0	0
2018-Es-03160	Pon a cantar rancheras a Vicente Fernández y José José. Uno no domina el género, sería 1 encuentro ridículo. Lo mismo pienso de esta "pelea"	1	0	1	0	0	0	0	0	0	0	0
2018-Es-03657	¡Sólo no me ignores! —otro pisotón. Ya está con el berrinche—.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-05562	Veo a todos subiendo fotos con los amigos y me quedo re contenta porque le dije a mis amigos del alma todo por chat en priv sólo para ellos♡	0	0	0	0	1	1	0	0	0	0	0
2018-Es-00269	Despertar a esta hora y sin sueño, es un insulto para mis 8 horas de descanso.	1	0	1	0	0	0	0	1	1	0	0
2018-Es-01997	Feliiiz Cumple Pasala Genial te Kiero Pibeee!❤ @BarnecheMatias	0	0	0	0	1	1	0	0	0	0	0
2018-Es-05900	Pensé que era joda que se iba a poner ese nombre 	0	0	0	0	0	0	0	0	0	1	0
2018-Es-05185	Indignación en España por declaraciones que comparan a aztecas con nazis 10:19 am	1	0	1	0	0	0	0	0	0	0	0
2018-Es-02728	@WindyGirk me puedes pasar pack sin ofender porfavor	0	1	0	0	0	0	1	0	0	0	0
2018-Es-03149	@Genrus tu cumple y yo en las babas. Te quiero un mundo y deseo para ti todo lo bonito y lo sublime. Sé dichoso infinitamente. Besote, Juan.	0	0	0	0	1	1	0	0	0	0	0
2018-Es-03312	Como q mi hermano cumplió 16 y parece de 20 	0	0	0	0	0	0	0	0	0	1	0
2018-Es-03791	Quede de cara cuando apareció donald glover en spiderman ,tremenda felicidad me dio	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00375	@DebRyanShow #Rayito creo que eres la persona más famosa que hay en este mes , eres genial por eso tienes tantos seguidores xD	0	0	0	0	1	1	0	0	0	0	0
2018-Es-05990	@guaperro1 Demasiado dulce 😅	0	0	0	0	1	0	1	0	0	0	0
2018-Es-05177	@2010MisterChip #ElSalvador #ElSalvador #ElSalvador Pero juega bonito y no se puede aspirar a mas, porque no hacen los goles 💙💙	0	0	0	0	1	0	0	1	0	0	0
2018-Es-00065	Me voy de viaje el domingo y no estoy emocionada, bueno solamente por toda la comida que comeré 🤤	0	1	0	0	0	0	0	0	0	0	0
2018-Es-05146	Ansiosa y estresada estoy y no tengo tiempo para nada... pero bueno, esta ha sido mi pequeña reflexión de hoy😊 (tmb es xq me estoy leyendo +	0	0	0	1	1	0	0	0	0	0	0
2018-Es-02056	@galancantu Todo está tan mal... que no sé ni por dónde empezar. Pero la foto de sssssssteve parece de un violador en serie. 	0	0	0	0	0	0	0	1	0	0	0
2018-Es-01639	Ya necesito vacaciones y a penas van los primeros parciales!!! 	0	0	0	0	0	0	0	1	1	0	0
2018-Es-01357	Que indignación le tengo al chabón que me dijo prostituta por llevar puesto un cancán calado. La puta que te parió. Ni que fuera de red man.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-02791	@D99Radio @enjambremx @enjambremx @D99Radio Samantha Sofía Elizondo Gzz 👉👈 😅 😅😅 #SiTePreguntanSoloD99	0	0	0	0	1	0	1	0	0	0	0
2018-Es-04117	@MoeR_10 hasta ahora nunca he entrado a una clase de perspectiva 	0	1	0	0	0	0	1	0	0	0	0
2018-Es-03853	La verdad que azco me da que manchen algo tan lindo y encima lo hizo de resentido por que tienen un video de el garchando con un traba	1	0	1	0	0	0	0	0	0	0	0
2018-Es-01207	Jamás me voy a negar a eso 😊	0	0	0	0	1	0	1	0	0	0	0
2018-Es-03773	@AgustinTerrazaa Ya lo sé 	0	0	0	0	0	0	0	0	0	0	0
2018-Es-00363	De ti quiero mas bellaquera menos timidez	0	1	0	1	0	0	0	0	0	0	0
2018-Es-04769	Juega arrancar el GYM de nuevo pero con este frío como que no da 😧❄	0	0	1	0	0	0	0	1	0	0	0
2018-Es-02943	Se ponen a vender twits y todavía se indignan 	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00936	Necesito esa puerta que me dabas para entrar a tu mundo,  ese trocito de azúcar verde, de redondo alegre.	0	0	0	0	1	0	1	0	0	0	0
2018-Es-06653	Hoy me dispongo a ver el partido para distraerme de la depresión de no haber ido al MAT🙂🙂	0	0	0	0	0	0	0	0	1	0	0
2018-Es-05992	@omar_ADG Lo sé, soy brillante.	0	0	0	0	0	0	1	0	0	0	1
2018-Es-01083	Estoy re nervioso con este tema	0	0	0	1	0	0	0	0	0	0	0
2018-Es-00706	vivo cansada como que el cansancio ya es parte de mi, me acostumbre	0	0	0	0	0	0	0	1	1	0	0
2018-Es-05863	Y el Rey, el preparado, supongo q estará ideando una intervención estelar q nos dejará boquiabiertos a todos los españoles #2Oct #Ironía	0	1	0	0	0	0	0	1	0	0	0
2018-Es-03030	@radiolared @califidalgo @soymarcelobaffa Q pedazo de caripelas 	1	0	0	0	0	0	0	0	0	0	0
2018-Es-02527	No quiero morirme sin ir a un concierto de Luis Miguel antes 😭	0	1	0	0	0	0	1	0	1	0	0
2018-Es-06665	Estoy viendo fotos de cuando era flaca, por llorar y comiendo un kit kat	0	0	0	0	0	0	0	0	1	0	0
2018-Es-04162	@gonzalezdaniok Jajajajajaja hdp me la aplicaste  pequeños detalles lo de la cortadura fallas técnicas 	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00244	Camila no dejaba de reírse, terrible😂	1	0	0	0	1	0	0	0	0	0	0
2018-Es-05147	Es frustrante ver como se aleja tu felicidad en cuestión de segundos. Como si de ello dependiera tu vida, ese incómodo nudo en la garganta	0	0	0	0	0	0	0	1	1	0	0
2018-Es-05541	@StoesselMyJoy FELIZ DÍAS MI AMORR	0	0	0	0	1	1	0	0	0	0	0
2018-Es-06673	Estoy un poco deprimido, me acordé de cosas que me hicieron en mi pasado que aún no logro superar pero me ayudaron a ser mejor persona 💔🤨	1	0	0	0	0	0	0	0	1	0	0
2018-Es-03828	este momentazo para entrar en el #felizlunes 😀 #quetengasunbuendia  rt el ajedrez me enseñó que con un mal movimiento puedes perder a tu	0	0	0	0	1	0	0	0	0	0	0
2018-Es-03726	@ToritaMyQueen @Valentin_Ass Eso lo hace más gracioso aún	0	0	0	0	1	0	0	0	0	0	0
2018-Es-03711	@ClaudiaLopez No se deje intimidar senadora, con esos corruptos toca ir sin piedad. Son unos amigos de los recursos públicos.	0	0	1	0	0	0	0	0	0	0	0
2018-Es-01030	Se la dan de hombrecitos y mujercitas en Yodel, bien que si te tienen en frente no le dan los huevos para decirte las cosas, q pena dan ajaj	1	0	0	0	1	0	0	0	0	0	0
2018-Es-04938	Para que me hablas si dices que te amargo !? 🙄🙄 ni modo ya bye alv	1	1	1	0	0	0	0	0	0	0	0
2018-Es-02569	"Aries, entre menos en serio te tomes el amor mejor te irá" 😂	0	0	0	0	1	1	0	0	0	0	0
2018-Es-04277	"Aquí lo que importa eres tú" #ironía??	1	0	1	0	0	0	0	1	0	0	0
2018-Es-00533	fandom de st sufre miedo al votar por su idolo My #TeenChoice vote for #ChoiceBreakoutTvStar is Finn Wolfhard @FinnSkata #StrangerThings	0	0	0	1	0	0	0	0	1	0	0
2018-Es-01153	@pacitamona Jajajaja que genial, entonces tienes la mejor sensei, tenís que puro aprovechar 😊☺️	0	0	0	0	1	0	0	0	0	0	0
2018-Es-04913	#SabadoJaqueMate juega y juega la free @JaqueMateDisco	0	0	0	0	0	0	0	0	0	0	0
2018-Es-01381	Misofonia: disgusto provocado por los sonidos que producen los demás, como respirar o masticar.	0	0	0	0	0	0	0	0	0	0	0
2018-Es-06764	No me puedo dormir 	0	0	0	0	0	0	0	1	0	0	0
2018-Es-06217	@camille_blonde_ Jajajaja creo q se vuelve más rápido Tt diciendo no hables Lau o tengo miedo a lo que dice Lau jajajaja	0	0	0	0	1	0	0	0	0	0	0
2018-Es-01343	@ArturoVilla_ @InakoDiazGuerra Con todo los estudios que presumes, no sabes hablar sin insultar?	1	0	1	0	0	0	0	0	0	0	0
2018-Es-04165	Me gustaría tomarte en serio, pero hacerlo seria ofender tu inteligencia.	1	0	1	0	0	0	0	0	0	0	0
2018-Es-04654	Ya arranco el vientito ... que dia nos espera ... #miedo ! 🙈🙉	0	0	0	1	0	0	0	0	0	0	0
2018-Es-00206	Que horror jamás sentirte suficiente	1	0	0	1	0	0	0	0	0	0	0
2018-Es-02346	qué depresión ver todos los vídeos de las chicas que abrazaron hoy a los chicos, YO QUIERO	0	0	0	0	0	0	0	0	1	0	0
2018-Es-05561	@etronvar @MikeJoestar Chicos dejen de tomarse un post en joda tan en serio	1	0	0	0	0	0	0	0	0	0	0
2018-Es-02584	Si van a insultar por chat al menos háganlo con buena ortografía.	1	0	0	0	0	0	0	0	0	0	0
2018-Es-00594	@D99Radio @enjambremx @enjambremx @D99Radio Samantha Sofía Elizondo Gzz 😊 #SiTePreguntanSoloD99	0	0	0	0	0	0	0	0	0	0	0
2018-Es-01998	Lo bueno, respecto a mi Husky y luego de ver "todos los perritos se van al cielo" y "el propósito de un perro", guardo alegría y esperanza.	0	0	0	0	1	0	1	0	0	0	0
2018-Es-00739	@Patriciomonero Jajajaja, te faltó poner o todos son iguales... porque es difícil decidir, yo digo q está entre #peña y #Fox	0	1	0	0	1	0	0	0	0	0	0
2018-Es-01113	@eddiebaeza estoy de acuerdo contigo lamentablemente lo economico esta por encima del deporte me refiero a dos torneos cortos saludos	0	0	0	0	0	0	0	1	0	0	0
2018-Es-05785	Es solo enojo por no por comprenderte u.u	1	0	0	0	0	0	0	0	0	0	0
2018-Es-05744	¡VIDA, QUÉ QUIERES DE MÍ! ¡YA NO TENGO NADA MÁS QUE VOMITAR! 	1	0	1	0	0	0	0	1	1	0	0
2018-Es-01585	Quería escuchar Night rather than day pero se puso Eclipse, no es lo que esperaba pero estoy satisfecha.	0	0	0	0	1	0	1	0	0	0	0
2018-Es-03789	@AlfredoRamosM @CancilleriaCol Pobre víctima!!  No puede ser que injusticia tan atroz!! #sarcasmo	0	0	1	0	0	0	0	0	1	0	0
2018-Es-02061	@NattyMore @Mum1112 Dije las (coshas) plural,mal pensadas no me gustan las ostras 😡	1	0	0	0	0	0	0	0	0	0	0
2018-Es-05298	@MarioJinset @sergiomaeko @ledicenkar Como discutirle a Yisus?  	1	1	0	0	0	0	0	0	0	0	0
2018-Es-02369	4 Temporadas 4 temporadas para que se dieran el primer beso y yo emocionado como niño con una paleta del chavo. Algo va mal en mi vida.	1	0	0	0	0	0	0	1	1	0	0
2018-Es-00041	Ya estaba emocionada de tener roomie 🙄	0	0	0	0	1	0	0	0	0	0	0
2018-Es-05765	Que triste querer decirle lo mucho que amo a mi novio pero mi enojo no me lo permite	0	0	0	0	0	0	0	0	1	0	0
2018-Es-02994	Tremenda bronca, mejor me voy a dormir para no matar a nadie	1	0	0	0	0	0	0	1	0	0	0
2018-Es-06518	¡Feliz día a mis amigos!	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00999	Los dos queremos pero nos mata la cobardía !!!	0	0	0	0	0	0	0	1	1	0	0
2018-Es-04530	Cpn lo grave y preocupante que es la herida de Jaemin se burlan así lpm my boy deserves better	1	0	1	0	0	0	0	0	0	0	0
2018-Es-03438	@izzaleksandrova Hay muchas manera de morirse... Atropello, electrocucion, ahogado...	0	1	0	0	0	0	0	1	0	0	0
2018-Es-02797	Me enoja que me agarre imsomnio cuando no dormimos juntos 😠 No tengo a quien abrazar, ni molestar porque no puedo dormir 	1	0	0	0	0	0	0	1	0	0	0
2018-Es-01925	Muchos entre mas tienen mas ambicionan y los pies se les alejan de la tierra por que ya no les importa que les pase a los demas egoistas 	1	0	1	0	0	0	0	0	0	0	0
2018-Es-05184	He tomado la decisión de no utilizar Waa por un tiempo, no debo explicaciones a nadie del por qué lo he hecho. Hay muchos ardidos por eso. 😅	1	0	0	0	1	0	0	0	0	0	0
2018-Es-06718	Entramos con mi sobrina a mi cuarto, prendí la luz y ella dijo HOLAAAAA! a quién mierda saludó? 	1	0	0	1	0	0	0	0	0	1	0
2018-Es-01942	estoy bien feliz pero bien triste a la vez por qué ya casi termino mi serie :( es como que siiiii😬 pero noooooo 😢	0	0	0	0	1	0	0	0	1	0	0
2018-Es-01518	@esunen @sanchezcastejon Dónde está el insulto?	0	1	0	0	0	0	0	0	0	1	0
2018-Es-00631	Bojan no me tiene contenta.	1	0	0	0	0	0	0	0	1	0	0
2018-Es-04710	Por que el te grite por algo  no significa que te tengo mas que desagradable con migo 😣😒😒	1	0	0	0	0	0	0	0	0	0	0
2018-Es-06382	Después de un día CERO productivo, ya quiero ir a trabajar 	0	1	0	0	0	0	0	0	0	0	0
2018-Es-05075	Yo sé que esa mirada que me das no es para nada accidental Se nota la malicia y óyeme tú sí que sabes provocar	0	1	0	0	0	0	0	1	0	0	0
2018-Es-01086	No he dormido en toda la semana, pero igual yo me voy a vacilar mi fin de semana a mil.🤙	0	1	0	0	1	0	1	0	0	0	0
2018-Es-06705	@Azulinca Recordarle que solo es una película así me calmaron a mi jaja :( 😅	0	0	0	0	1	0	0	0	0	0	0
2018-Es-04694	@AlargueCaracol saludos tremendo programa abz desde punta del este Uruguay	0	0	0	0	1	0	0	0	0	0	0
2018-Es-00769	Lo buena que está la película de rápido y furioso 8 😎🤣. Si yo la miro un mes después del estreno por qué soy un crack	0	0	0	0	1	0	1	0	0	0	0
2018-Es-01320	Oye @PcSegob hay momentos, de la nada, que mi corazoncito late rápid, no puedo respirar y siento que todo vibra 😭 Qué se hace? #mexico	0	1	0	1	0	0	0	0	1	0	0
